frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,j00_hip_pitch_l_joint,j01_hip_roll_l_joint,j02_hip_yaw_l_joint,j03_knee_pitch_l_joint,j04_ankle_pitch_l_joint,j05_ankle_roll_l_joint,j06_hip_pitch_r_joint,j07_hip_roll_r_joint,j08_hip_yaw_r_joint,j09_knee_pitch_r_joint,j10_ankle_pitch_r_joint,j11_ankle_roll_r_joint,j12_waist_yaw_joint,j13_shoulder_pitch_l_joint,j14_shoulder_roll_l_joint,j15_shoulder_yaw_l_joint,j16_elbow_pitch_l_joint,j17_elbow_yaw_l_joint,j18_shoulder_pitch_r_joint,j19_shoulder_roll_r_joint,j20_shoulder_yaw_r_joint,j21_elbow_pitch_r_joint,j22_elbow_yaw_r_joint,j23_head_yaw_joint
153,0.974266,-2.791384,0.686743,-0.181615,-0.031995,0.96188,-0.201939,-0.347433,0.339055,-0.02281,0.962617,-0.202774,-0.204737,-1.228085,-0.014752,0.098723,1.301858,-0.482144,0.024509,-0.437962,-0.553812,0.125314,-0.515904,-2.055385,-0.219316,-0.265413,-0.684724,0.129455,-2.1948,0.06662,0.0
154,1.014055,-2.798396,0.685716,-0.182404,-0.031698,0.954303,-0.234585,-0.289294,0.321995,0.007092,0.813225,-0.4126,-0.2618,-1.292057,-0.078185,0.113758,1.295487,-0.429009,0.050519,-0.512384,-0.519012,0.159802,-0.533892,-2.071651,-0.194717,-0.232769,-0.665576,0.116223,-2.1948,0.059249,0.0
155,1.052076,-2.808523,0.688096,-0.182182,-0.031456,0.948699,-0.256497,-0.279563,0.284102,0.000476,0.730565,-0.561965,-0.2618,-1.335171,-0.128196,0.140539,1.261392,-0.364316,0.081737,-0.55305,-0.488533,0.192587,-0.534354,-2.080661,-0.195233,-0.215161,-0.657311,0.105178,-2.1948,0.040194,0.0
156,1.084194,-2.812241,0.692418,-0.186397,-0.034958,0.946405,-0.26144,-0.328917,0.259506,-0.006197,0.730504,-0.633518,-0.2618,-1.368207,-0.133918,0.160147,1.207088,-0.294376,0.086087,-0.537848,-0.474491,0.217039,-0.536696,-2.074823,-0.215601,-0.204594,-0.647873,0.092338,-2.1948,0.041796,0.0
157,1.114673,-2.816979,0.701962,-0.187062,-0.044639,0.948392,-0.252127,-0.402091,0.25282,0.000779,0.788461,-0.645807,-0.2618,-1.355403,-0.112136,0.161809,1.104683,-0.207371,0.075007,-0.48402,-0.43391,0.251825,-0.528466,-2.083536,-0.224883,-0.191709,-0.626697,0.096156,-2.1948,0.06394,0.0
158,1.145117,-2.817858,0.714169,-0.189358,-0.056541,0.949188,-0.244925,-0.494448,0.253892,-0.005298,0.847719,-0.623707,-0.261299,-1.322734,-0.086774,0.145896,0.972905,-0.126544,0.015256,-0.428032,-0.39497,0.284285,-0.51487,-2.107684,-0.214871,-0.196254,-0.606955,0.100907,-2.1948,0.063231,0.0
159,1.174538,-2.815099,0.725143,-0.195214,-0.06538,0.946961,-0.246741,-0.572475,0.243056,-0.024684,0.859367,-0.610907,-0.25141,-1.293792,-0.068823,0.145836,0.854951,-0.116868,0.039651,-0.394119,-0.39356,0.297824,-0.504827,-2.125018,-0.201337,-0.23864,-0.607224,0.100642,-2.1948,0.050811,0.0
160,1.202151,-2.811572,0.734821,-0.202139,-0.072537,0.945025,-0.246588,-0.609521,0.226341,-0.039995,0.815446,-0.6208,-0.242406,-1.282879,-0.069538,0.107295,0.790582,-0.088307,0.103498,-0.371067,-0.432059,0.304086,-0.498421,-2.139422,-0.192567,-0.306336,-0.621667,0.096325,-2.1948,0.052993,0.0
161,1.224582,-2.810651,0.744305,-0.206992,-0.07281,0.944932,-0.24281,-0.619816,0.202254,-0.036006,0.767392,-0.609693,-0.22959,-1.280356,-0.078892,0.068881,0.804512,-0.073047,0.109492,-0.353969,-0.497436,0.297135,-0.482911,-2.15144,-0.187014,-0.385279,-0.647621,0.092999,-2.1948,0.058727,0.0
162,1.242294,-2.810038,0.753202,-0.210076,-0.070298,0.945602,-0.23825,-0.629651,0.180633,-0.023919,0.738012,-0.575385,-0.213886,-1.281227,-0.085612,0.045761,0.878517,-0.07205,0.093156,-0.334141,-0.583606,0.277673,-0.466699,-2.148506,-0.17806,-0.454737,-0.67814,0.085829,-2.1948,0.045719,0.0
163,1.255339,-2.809325,0.761626,-0.207559,-0.068035,0.944994,-0.243467,-0.619846,0.162171,-0.025952,0.695311,-0.544148,-0.20551,-1.263253,-0.102189,0.023751,0.982189,-0.091382,0.079525,-0.331373,-0.667948,0.255383,-0.451079,-2.126642,-0.166615,-0.504129,-0.708296,0.076317,-2.1948,0.030847,0.0
164,1.267534,-2.805812,0.769163,-0.205643,-0.06812,0.942671,-0.253853,-0.617381,0.147991,-0.04338,0.651377,-0.516795,-0.205048,-1.237733,-0.112121,0.003811,1.078402,-0.098606,0.061137,-0.340756,-0.752707,0.235644,-0.444386,-2.104213,-0.182204,-0.5457,-0.736401,0.069725,-2.1948,0.026167,0.0
165,1.279442,-2.800296,0.77504,-0.205277,-0.068783,0.939416,-0.26576,-0.625348,0.135392,-0.065245,0.615855,-0.49221,-0.206043,-1.211956,-0.116551,-0.012548,1.153979,-0.110652,0.053947,-0.356493,-0.836798,0.211261,-0.445169,-2.078041,-0.198408,-0.571952,-0.763431,0.066926,-2.1948,0.024906,0.0
166,1.289727,-2.795226,0.777996,-0.204957,-0.069286,0.937654,-0.272025,-0.636974,0.12867,-0.077795,0.599848,-0.480154,-0.213759,-1.185277,-0.124909,-0.038769,1.201296,-0.124503,0.062296,-0.360884,-0.914734,0.177059,-0.447984,-2.045841,-0.197117,-0.573963,-0.791772,0.062522,-2.1948,0.007352,0.0
167,1.298483,-2.791384,0.77793,-0.203897,-0.069888,0.938437,-0.26996,-0.651071,0.130059,-0.078719,0.607796,-0.485671,-0.228583,-1.162238,-0.134692,-0.061684,1.224256,-0.136982,0.061339,-0.344061,-0.980024,0.130551,-0.449317,-2.010542,-0.193406,-0.551599,-0.82248,0.056757,-2.1948,-0.010373,0.0
168,1.305306,-2.78773,0.775044,-0.202715,-0.07145,0.940845,-0.261939,-0.673001,0.140354,-0.072108,0.63945,-0.503605,-0.241044,-1.147445,-0.149523,-0.084469,1.22949,-0.158325,0.049034,-0.313723,-1.026378,0.08299,-0.459316,-1.979014,-0.179807,-0.50974,-0.848612,0.050814,-2.1948,0.006357,0.0
169,1.309826,-2.782433,0.769324,-0.202162,-0.0739,0.943191,-0.253103,-0.711222,0.155529,-0.072567,0.696076,-0.527608,-0.249384,-1.148659,-0.165897,-0.098034,1.226524,-0.176683,0.029064,-0.292147,-1.036666,0.045357,-0.471937,-1.952187,-0.149844,-0.450997,-0.848771,0.046953,-2.1948,0.014219,0.0
170,1.311474,-2.774978,0.760393,-0.202151,-0.07688,0.945206,-0.244562,-0.762561,0.176091,-0.080754,0.771796,-0.554868,-0.254986,-1.168578,-0.175704,-0.08947,1.218663,-0.193116,0.023834,-0.289746,-0.999989,0.028468,-0.491135,-1.934871,-0.11573,-0.366985,-0.820775,0.046991,-2.1948,-0.008833,0.0
171,1.308443,-2.767165,0.749183,-0.199412,-0.078303,0.947177,-0.238661,-0.804407,0.197254,-0.094714,0.849258,-0.582759,-0.246281,-1.19417,-0.192843,-0.068143,1.207807,-0.214971,0.029991,-0.306426,-0.921516,0.035955,-0.525899,-1.932122,-0.080178,-0.259095,-0.77898,0.050863,-2.1948,0.01622,0.0
172,1.301762,-2.759958,0.73736,-0.194995,-0.077572,0.951001,-0.227062,-0.823843,0.225182,-0.096311,0.915604,-0.612101,-0.241764,-1.22765,-0.209956,-0.033895,1.185443,-0.229463,0.035362,-0.32545,-0.839882,0.059578,-0.56455,-1.933002,-0.055156,-0.132918,-0.731516,0.057679,-2.1948,0.026726,0.0
173,1.292412,-2.753911,0.724847,-0.186674,-0.074505,0.957202,-0.208244,-0.815528,0.264095,-0.07768,0.974845,-0.646386,-0.243657,-1.26487,-0.217241,0.020352,1.151417,-0.228053,0.031506,-0.343113,-0.777957,0.098773,-0.592332,-1.938315,-0.035744,0.003556,-0.698713,0.066542,-2.1948,0.029766,0.0
174,1.281353,-2.746273,0.712912,-0.173974,-0.069535,0.963244,-0.192508,-0.785205,0.305121,-0.057029,1.019062,-0.678103,-0.258227,-1.29471,-0.227233,0.076168,1.102628,-0.217024,0.032789,-0.377696,-0.731026,0.170314,-0.605133,-1.981531,0.000556,0.135363,-0.678144,0.071995,-2.1948,0.069126,0.0
175,1.273616,-2.735269,0.702793,-0.167295,-0.064578,0.967531,-0.178118,-0.77149,0.338038,-0.044358,1.052055,-0.6807,-0.2618,-1.336935,-0.226079,0.135096,1.029459,-0.194432,0.028778,-0.422702,-0.721546,0.257913,-0.604131,-2.03639,0.028935,0.236913,-0.655635,0.070863,-2.1948,0.064525,0.0
176,1.266322,-2.723477,0.693415,-0.16274,-0.060656,0.970816,-0.165387,-0.76311,0.36984,-0.037352,1.07945,-0.6807,-0.2618,-1.366847,-0.218038,0.193449,0.932238,-0.173375,0.027307,-0.469226,-0.714336,0.349849,-0.569039,-2.092036,0.036318,0.328348,-0.631802,0.060315,-2.1948,0.064768,0.0
177,1.257545,-2.710377,0.685106,-0.161373,-0.057493,0.972292,-0.159063,-0.761854,0.39662,-0.041867,1.096121,-0.6807,-0.2618,-1.379042,-0.215664,0.253709,0.818502,-0.155266,0.034504,-0.512192,-0.711991,0.409263,-0.518714,-2.113673,0.037844,0.421192,-0.605569,0.044313,-2.192854,0.091812,0.0
178,1.245567,-2.697949,0.680539,-0.162448,-0.055097,0.970858,-0.167362,-0.763634,0.40665,-0.067979,1.088989,-0.6807,-0.2618,-1.366114,-0.241421,0.319443,0.701212,-0.14469,0.027097,-0.550995,-0.712529,0.408623,-0.484087,-2.081956,0.02701,0.526844,-0.570862,0.029863,-2.183795,0.088146,0.0
179,1.229481,-2.688055,0.68105,-0.167118,-0.053294,0.966073,-0.189561,-0.762023,0.396358,-0.110988,1.050303,-0.6807,-0.2618,-1.330183,-0.309897,0.356783,0.589676,-0.149574,0.014447,-0.562505,-0.706194,0.344218,-0.485475,-2.021335,0.004867,0.597042,-0.564885,0.027513,-2.16657,0.107118,0.0
180,1.209467,-2.678519,0.682134,-0.182754,-0.048879,0.959174,-0.21023,-0.760717,0.374401,-0.146909,0.990714,-0.674315,-0.2618,-1.311813,-0.387758,0.362779,0.504645,-0.161265,0.010859,-0.511561,-0.699228,0.273356,-0.536039,-1.991888,0.002325,0.549669,-0.614722,0.031738,-2.13524,0.1018,0.0
181,1.187052,-2.669148,0.682129,-0.204059,-0.039954,0.951967,-0.22477,-0.747244,0.349089,-0.162348,0.917618,-0.660411,-0.2618,-1.312468,-0.46868,0.311547,0.451414,-0.171435,0.020503,-0.404436,-0.700509,0.232881,-0.59775,-2.00298,-0.023052,0.378518,-0.715658,-0.016263,-2.112595,0.065271,0.0
182,1.170664,-2.647854,0.682492,-0.259802,-0.028498,0.939029,-0.223418,-0.798043,0.313603,-0.15144,0.814626,-0.593998,-0.2618,-1.438597,-0.495809,0.226655,0.438389,-0.157751,0.010931,-0.218163,-0.757427,0.206353,-0.668144,-2.058983,-0.091119,0.016717,-0.876622,-0.092918,-1.957189,0.012633,0.0
183,1.150704,-2.626507,0.676831,-0.303591,-0.031596,0.93138,-0.198407,-0.832195,0.348145,-0.11281,0.748038,-0.552417,-0.2618,-1.597685,-0.448999,0.180901,0.517673,-0.104834,0.051742,0.011006,-0.834726,0.20332,-0.708326,-2.090743,-0.169769,-0.308304,-1.094573,-0.156403,-1.710957,-0.016944,0.0
184,1.13125,-2.596695,0.652834,-0.367564,-0.036495,0.915128,-0.161572,-0.961853,0.398815,-0.094416,0.765835,-0.531703,-0.2618,-1.886555,-0.276561,0.289313,0.731708,-0.017006,0.057578,0.284158,-1.058357,0.034419,-0.74996,-2.013124,-0.230513,-0.336849,-1.611532,-0.428314,-1.201307,-0.155433,0.0
185,1.096153,-2.58858,0.644339,-0.364009,-0.033337,0.917002,-0.159665,-0.877991,0.439459,-0.063216,0.726401,-0.506564,-0.2618,-1.922152,-0.243251,0.363892,0.853816,0.058485,0.169351,0.409477,-1.132777,-0.047631,-0.805513,-1.923216,-0.145854,-0.436133,-1.814242,-0.306837,-0.681247,-0.09425,0.0
186,1.066441,-2.565012,0.641635,-0.359682,-0.033616,0.918364,-0.161576,-0.865267,0.495879,-0.052007,0.724381,-0.401988,-0.2618,-1.932531,-0.216561,0.380677,0.952187,0.117628,0.2618,0.469468,-1.210328,-0.112402,-0.863521,-1.861721,-0.131601,-0.622456,-1.755697,-0.334279,-0.863877,-0.072909,0.0
187,1.031558,-2.533488,0.635498,-0.36087,-0.030495,0.918958,-0.156074,-0.87571,0.553934,-0.039642,0.762292,-0.289924,-0.2618,-1.976501,-0.163027,0.376328,1.118224,0.029446,0.2618,0.43356,-1.211123,-0.125438,-0.874292,-1.828714,-0.132486,-0.587895,-1.763177,-0.465246,-1.203468,0.038089,0.0
188,0.991997,-2.50195,0.621502,-0.355663,-0.027775,0.924494,-0.134327,-0.848198,0.595106,-0.075166,0.863117,-0.288396,-0.2618,-2.000563,-0.079856,0.361549,1.295277,-0.073561,0.246525,0.3777,-1.14377,-0.083639,-0.83931,-1.831663,-0.122568,-0.663636,-1.592916,-0.463917,-1.553105,0.134758,0.0
189,0.963326,-2.482097,0.618617,-0.340897,-0.024844,0.932169,-0.119304,-0.814424,0.591754,-0.095488,0.985663,-0.333108,-0.2618,-1.966211,-0.048389,0.333437,1.380829,-0.137628,0.229127,0.258318,-1.005059,0.058206,-0.76892,-1.913326,-0.1642,-0.882711,-1.293576,-0.176974,-1.818364,0.236547,0.0
190,0.938555,-2.457848,0.622812,-0.332852,-0.019857,0.936039,-0.112454,-0.823708,0.612756,-0.032532,1.085951,-0.354576,-0.234959,-1.929764,-0.042759,0.287251,1.427525,-0.188911,0.194816,0.118074,-0.851952,0.216202,-0.643531,-2.041072,-0.180141,-1.024417,-1.084601,0.094612,-1.959862,0.341547,0.0
