frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,j00_hip_pitch_l_joint,j01_hip_roll_l_joint,j02_hip_yaw_l_joint,j03_knee_pitch_l_joint,j04_ankle_pitch_l_joint,j05_ankle_roll_l_joint,j06_hip_pitch_r_joint,j07_hip_roll_r_joint,j08_hip_yaw_r_joint,j09_knee_pitch_r_joint,j10_ankle_pitch_r_joint,j11_ankle_roll_r_joint,j12_waist_yaw_joint,j13_shoulder_pitch_l_joint,j14_shoulder_roll_l_joint,j15_shoulder_yaw_l_joint,j16_elbow_pitch_l_joint,j17_elbow_yaw_l_joint,j18_shoulder_pitch_r_joint,j19_shoulder_roll_r_joint,j20_shoulder_yaw_r_joint,j21_elbow_pitch_r_joint,j22_elbow_yaw_r_joint,j23_head_yaw_joint
155,0.380611,-1.903791,0.816519,-0.01546,0.001048,0.094357,0.995418,-1.081231,0.027008,-0.008238,1.611508,0.019368,0.020547,-0.098342,0.142466,-0.162282,0.356486,-0.265289,-0.122655,-0.153094,-1.36972,0.124086,0.018989,-1.692134,0.194061,-1.71299,-0.27831,0.582217,-1.682842,0.562307,0.0
156,0.382801,-1.904326,0.817388,-0.013371,0.0045,0.091588,0.995697,-1.146134,-0.079987,0.016479,1.638047,0.041264,-0.035583,-0.10358,0.13916,-0.15753,0.357368,-0.263734,-0.125264,-0.194624,-1.407575,0.096725,0.008961,-1.700891,0.215523,-1.722851,-0.327934,0.575991,-1.743357,0.587901,0.0
157,0.385438,-1.907144,0.817186,-0.012361,0.007539,0.091751,0.995677,-1.195012,-0.15997,0.063567,1.665568,0.037908,-0.091676,-0.106408,0.141511,-0.156132,0.356539,-0.267277,-0.130619,-0.241809,-1.447148,0.067746,0.001462,-1.712376,0.228873,-1.731362,-0.381295,0.568247,-1.80401,0.603915,0.0
158,0.389202,-1.911789,0.816728,-0.012062,0.009358,0.089279,0.99589,-1.228158,-0.201525,0.131909,1.709076,0.048015,-0.138993,-0.105382,0.148907,-0.154321,0.354752,-0.272245,-0.13926,-0.283841,-1.483536,0.040486,-0.006394,-1.721658,0.237639,-1.737177,-0.438013,0.559612,-1.863212,0.614972,0.0
159,0.39341,-1.916129,0.816838,-0.011745,0.009661,0.081852,0.996528,-1.244838,-0.225938,0.199575,1.763979,0.084905,-0.173554,-0.099294,0.156881,-0.145894,0.350202,-0.273941,-0.146938,-0.318294,-1.516224,0.016271,-0.015481,-1.728218,0.242043,-1.737599,-0.492613,0.545347,-1.919566,0.627215,0.0
160,0.396407,-1.917763,0.817395,-0.010444,0.00901,0.069605,0.997479,-1.248684,-0.251191,0.254874,1.821593,0.112297,-0.214947,-0.090542,0.158986,-0.125761,0.343336,-0.275364,-0.143214,-0.343313,-1.548,-0.005889,-0.026171,-1.737427,0.238121,-1.732662,-0.540943,0.523449,-1.971423,0.635733,0.0
161,0.399417,-1.917358,0.817769,-0.008152,0.007451,0.050937,0.998641,-1.24754,-0.278807,0.293547,1.877552,0.129333,-0.245818,-0.079431,0.156116,-0.096057,0.337271,-0.280191,-0.1301,-0.357218,-1.578842,-0.022538,-0.037039,-1.748845,0.222796,-1.72561,-0.583343,0.49909,-2.0204,0.641386,0.0
162,0.40285,-1.915797,0.819347,-0.004469,0.006225,0.027441,0.999594,-1.240693,-0.296548,0.322208,1.924544,0.142543,-0.260984,-0.070819,0.148618,-0.062682,0.333667,-0.278921,-0.12018,-0.36348,-1.60743,-0.034637,-0.0502,-1.762049,0.209731,-1.71897,-0.619978,0.472919,-2.067358,0.649583,0.0
163,0.405326,-1.915121,0.822102,0.000875,0.006442,0.001095,0.999978,-1.231609,-0.294288,0.343859,1.966052,0.146211,-0.26126,-0.064658,0.138846,-0.024093,0.324034,-0.271579,-0.115245,-0.366933,-1.636449,-0.041082,-0.057442,-1.782017,0.189822,-1.713644,-0.649133,0.448518,-2.115275,0.657632,0.0
164,0.405108,-1.916108,0.82777,0.009193,0.00936,-0.031128,0.999429,-1.223943,-0.268722,0.361276,1.999489,0.138602,-0.258006,-0.062063,0.123946,0.023638,0.299156,-0.251651,-0.108759,-0.361712,-1.664853,-0.040844,-0.060415,-1.809085,0.165367,-1.712467,-0.675208,0.429144,-2.163058,0.66819,0.0
165,0.406169,-1.921075,0.832713,0.016445,0.011429,-0.057765,0.998129,-1.210366,-0.231081,0.376942,2.013072,0.146888,-0.217839,-0.060263,0.116407,0.066421,0.281646,-0.227775,-0.105071,-0.365939,-1.690633,-0.038559,-0.065299,-1.839978,0.146962,-1.721139,-0.700223,0.415777,-2.194783,0.684873,0.0
166,0.406666,-1.917206,0.836626,0.021199,0.012283,-0.082442,0.996295,-1.190949,-0.218254,0.403758,1.98939,0.138888,-0.229613,-0.068876,0.102248,0.110667,0.283971,-0.20575,-0.083886,-0.376264,-1.709798,-0.034773,-0.079842,-1.873808,0.131119,-1.743821,-0.707858,0.407867,-2.1948,0.699669,0.0
167,0.407993,-1.912377,0.840639,0.028119,0.01349,-0.10635,0.99384,-1.167033,-0.20851,0.441849,1.96087,0.133387,-0.260747,-0.083749,0.081845,0.155506,0.294918,-0.190905,-0.05043,-0.390935,-1.726853,-0.021915,-0.0989,-1.912667,0.112369,-1.77347,-0.701769,0.400206,-2.1948,0.719482,0.0
168,0.410542,-1.907898,0.844223,0.036884,0.014273,-0.127041,0.991109,-1.14039,-0.196395,0.488029,1.947492,0.149173,-0.261475,-0.09646,0.058983,0.188239,0.30465,-0.179733,-0.03107,-0.41075,-1.738802,-0.000961,-0.122354,-1.947002,0.096839,-1.799693,-0.688926,0.391552,-2.1948,0.744699,0.0
169,0.413168,-1.901932,0.846716,0.046274,0.01352,-0.141662,0.988741,-1.104585,-0.187472,0.539067,1.937505,0.176838,-0.261715,-0.104183,0.03246,0.208605,0.311605,-0.174706,-0.021865,-0.435089,-1.74026,0.022451,-0.15262,-1.971144,0.096144,-1.817909,-0.678124,0.383147,-2.1948,0.771788,0.0
170,0.415815,-1.896626,0.848929,0.056639,0.011272,-0.150503,0.986921,-1.057795,-0.176948,0.587629,1.921234,0.208331,-0.2618,-0.106101,0.001778,0.221198,0.315351,-0.176862,-0.006406,-0.462946,-1.736928,0.046734,-0.177857,-1.993725,0.095547,-1.828974,-0.67053,0.376971,-2.1948,0.796585,0.0
171,0.418626,-1.895371,0.851603,0.069334,0.007498,-0.155061,0.98544,-1.009181,-0.165727,0.625594,1.903643,0.231974,-0.2618,-0.101961,-0.030958,0.22791,0.317107,-0.1825,0.009037,-0.495998,-1.733037,0.066484,-0.191661,-2.019786,0.084558,-1.836959,-0.665244,0.378107,-2.1948,0.814645,0.0
172,0.421974,-1.894834,0.854266,0.082429,0.002578,-0.156738,0.984191,-0.966029,-0.162598,0.653222,1.881864,0.243111,-0.261632,-0.094191,-0.064162,0.22874,0.31966,-0.187081,0.016604,-0.530917,-1.725052,0.074126,-0.19548,-2.042702,0.063326,-1.84098,-0.659977,0.381499,-2.1948,0.830258,0.0
173,0.425566,-1.891984,0.856315,0.093765,-0.002807,-0.15335,0.983709,-0.926046,-0.167646,0.677098,1.857095,0.249279,-0.261631,-0.084584,-0.096704,0.223035,0.324234,-0.190361,0.021866,-0.571845,-1.711883,0.066726,-0.196326,-2.057621,0.041217,-1.839407,-0.6538,0.385229,-2.1948,0.844384,0.0
174,0.429776,-1.889916,0.858143,0.104455,-0.008307,-0.147493,0.983497,-0.892002,-0.174149,0.697802,1.839567,0.254492,-0.261369,-0.072225,-0.12811,0.214865,0.329749,-0.195824,0.030671,-0.614267,-1.696852,0.055155,-0.19574,-2.068129,0.017243,-1.834429,-0.649699,0.390358,-2.1948,0.853929,0.0
175,0.434315,-1.888,0.859935,0.11506,-0.012626,-0.140473,0.983295,-0.860713,-0.176894,0.720135,1.828766,0.255368,-0.254072,-0.060932,-0.158322,0.202429,0.335556,-0.201594,0.034971,-0.656964,-1.682477,0.046307,-0.197039,-2.075874,-0.005361,-1.8263,-0.652128,0.39641,-2.1948,0.86067,0.0
176,0.438098,-1.882077,0.860403,0.123345,-0.015767,-0.134532,0.983076,-0.840889,-0.187968,0.741997,1.81668,0.25738,-0.250331,-0.055154,-0.186115,0.187563,0.343925,-0.206789,0.025365,-0.694041,-1.666786,0.042098,-0.202504,-2.077183,-0.021828,-1.812128,-0.658784,0.40188,-2.1948,0.867798,0.0
177,0.440891,-1.874619,0.860338,0.130192,-0.017658,-0.127917,0.983044,-0.829274,-0.203185,0.754342,1.804793,0.263018,-0.261128,-0.052876,-0.212046,0.170464,0.352488,-0.214706,0.01868,-0.725613,-1.650452,0.044376,-0.210846,-2.074086,-0.03022,-1.792923,-0.670832,0.408705,-2.1948,0.871752,0.0
178,0.443862,-1.870415,0.860573,0.137123,-0.01814,-0.120235,0.983062,-0.816424,-0.212346,0.761188,1.798181,0.266898,-0.261409,-0.047129,-0.234556,0.153038,0.354402,-0.224861,0.011408,-0.751037,-1.638139,0.054695,-0.220218,-2.070092,-0.033393,-1.775196,-0.691467,0.417548,-2.1948,0.874017,0.0
179,0.446438,-1.867066,0.860852,0.143333,-0.017824,-0.114396,0.982879,-0.805952,-0.221049,0.763946,1.79121,0.268659,-0.254316,-0.042384,-0.254594,0.133829,0.353653,-0.235072,0.007965,-0.766898,-1.631125,0.071713,-0.23587,-2.06895,-0.025362,-1.760553,-0.713119,0.42604,-2.1948,0.875302,0.0
180,0.447639,-1.861361,0.860679,0.14812,-0.016257,-0.108181,0.9829,-0.798476,-0.231647,0.768655,1.780733,0.273404,-0.258059,-0.043147,-0.274049,0.111589,0.353914,-0.243883,0.004789,-0.777042,-1.63104,0.094637,-0.250269,-2.074785,-0.026499,-1.746678,-0.73425,0.430832,-2.1948,0.875582,0.0
181,0.448733,-1.856396,0.860373,0.153067,-0.014599,-0.098752,0.983161,-0.787628,-0.24387,0.775752,1.772312,0.284082,-0.261299,-0.041284,-0.293569,0.092969,0.353441,-0.253255,0.00998,-0.784907,-1.634335,0.121094,-0.272303,-2.08549,-0.024479,-1.734679,-0.757917,0.433546,-2.1948,0.874505,0.0
182,0.449429,-1.851739,0.860777,0.159632,-0.012368,-0.088744,0.983102,-0.769144,-0.251924,0.790573,1.765389,0.294992,-0.261517,-0.041032,-0.316529,0.071426,0.352333,-0.260391,0.015144,-0.787112,-1.636467,0.159495,-0.305785,-2.099516,-0.013894,-1.72405,-0.786526,0.434973,-2.1948,0.873319,0.0
183,0.44955,-1.845955,0.860811,0.166147,-0.010125,-0.078303,0.982935,-0.753987,-0.263897,0.806959,1.757322,0.312041,-0.260195,-0.042629,-0.340973,0.04631,0.3543,-0.268263,0.020494,-0.78261,-1.639224,0.217174,-0.350201,-2.124655,-0.000437,-1.710497,-0.816762,0.435286,-2.1948,0.870989,0.0
184,0.448183,-1.839226,0.860763,0.172724,-0.006787,-0.064657,0.982822,-0.738351,-0.275916,0.827004,1.744089,0.331972,-0.261605,-0.049422,-0.366821,0.020782,0.360342,-0.275053,0.028084,-0.773838,-1.641201,0.28981,-0.396629,-2.163962,0.006556,-1.69299,-0.848229,0.431071,-2.1948,0.868705,0.0
185,0.446118,-1.832956,0.861418,0.180845,-0.003166,-0.04775,0.982347,-0.720933,-0.28932,0.848822,1.730839,0.342871,-0.261644,-0.056339,-0.395926,-0.006199,0.367703,-0.279824,0.036326,-0.759712,-1.642623,0.370521,-0.445379,-2.194783,0.015341,-1.672714,-0.879994,0.422764,-2.1948,0.864295,0.0
186,0.445461,-1.827981,0.861855,0.189837,-0.000525,-0.029365,0.981376,-0.699001,-0.301905,0.87182,1.721327,0.353984,-0.247936,-0.060159,-0.426357,-0.040782,0.382009,-0.284232,0.042562,-0.734751,-1.655968,0.452048,-0.494728,-2.1948,0.023845,-1.648775,-0.91129,0.412942,-2.1948,0.856018,0.0
187,0.447525,-1.820965,0.860118,0.199258,0.001733,-0.004598,0.979935,-0.65925,-0.315547,0.903126,1.71194,0.367404,-0.220443,-0.061226,-0.464173,-0.095262,0.41456,-0.300147,0.049325,-0.695619,-1.678568,0.538871,-0.559871,-2.1948,0.038794,-1.601721,-0.965343,0.386977,-2.1948,0.837917,0.0
188,0.44666,-1.813909,0.856721,0.210509,0.00304,0.028025,0.977185,-0.628981,-0.333609,0.934953,1.703885,0.393069,-0.193366,-0.059598,-0.509107,-0.152361,0.457505,-0.321531,0.060023,-0.637677,-1.708958,0.617043,-0.625507,-2.1948,0.045926,-1.548647,-1.039838,0.356948,-2.1948,0.802612,0.0
189,0.451115,-1.795553,0.845474,0.226637,0.008515,0.084643,0.970257,-0.563713,-0.394425,0.980211,1.685662,0.370907,-0.123267,-0.057983,-0.600398,-0.255836,0.562199,-0.396868,0.111543,-0.491893,-1.835372,0.578445,-0.713166,-2.1948,0.030233,-1.3645,-1.320014,0.150319,-2.1948,0.733535,0.0
190,0.448821,-1.792641,0.836153,0.240359,0.025656,0.131996,0.961325,-0.557111,-0.404517,1.028677,1.696554,0.389901,-0.080183,-0.100492,-0.665771,-0.316055,0.647854,-0.44286,0.118384,-0.306988,-1.961512,0.542157,-0.742203,-2.1948,-0.002371,-1.197336,-1.583933,-0.081152,-2.1948,0.716522,0.0
191,0.446042,-1.793295,0.829733,0.257659,0.038312,0.177303,0.949056,-0.543473,-0.411964,1.088376,1.688618,0.443952,-0.076557,-0.115249,-0.728167,-0.371234,0.711644,-0.462352,0.110682,-0.232026,-1.945507,0.699267,-0.71598,-2.1948,-0.060696,-1.202677,-1.616851,-0.152011,-2.1948,0.697046,0.0
192,0.441813,-1.79429,0.812691,0.274292,0.051918,0.242961,0.928998,-0.525966,-0.429994,1.147918,1.689246,0.47162,-0.06858,-0.134509,-0.813008,-0.43601,0.840076,-0.524678,0.125574,-0.216071,-1.776483,0.97527,-0.566616,-2.1948,-0.138845,-1.299594,-1.625413,-0.226949,-2.023347,0.599485,0.0
193,0.43273,-1.791243,0.805204,0.271662,0.055376,0.301605,0.912232,-0.493825,-0.436,1.197189,1.629455,0.470743,-0.093284,-0.078486,-0.83944,-0.537569,0.89523,-0.519819,0.146651,-0.30777,-1.213237,1.473077,-0.05103,-2.1948,-0.067152,-1.393814,-1.455837,-0.346419,-1.657059,0.367336,0.0
194,0.437531,-1.777295,0.774408,0.232785,0.05705,0.3753,0.895381,-0.531493,-0.430677,1.160874,1.629279,0.28639,-0.13403,-0.050771,-0.781966,-0.601622,1.029082,-0.568495,0.160333,-0.22663,-0.960026,1.52826,0.100748,-2.1948,-0.067622,-1.602808,-1.512945,-0.489459,-1.04664,0.178452,0.0
195,0.448187,-1.76698,0.760936,0.198824,0.076704,0.422172,0.881111,-0.640621,-0.418662,1.091334,1.554567,0.152783,-0.224536,-0.060394,-0.741727,-0.67244,1.082073,-0.571319,0.168798,0.08543,-0.846993,1.220776,0.112843,-2.179089,-0.033141,-1.971962,-1.889552,-0.534961,-0.555042,0.18765,0.0
196,0.468985,-1.754369,0.759134,0.146803,0.106829,0.435857,0.881513,-0.830317,-0.363622,0.935605,1.448836,0.040403,-0.242791,-0.131827,-0.644421,-0.678574,1.060071,-0.532244,0.1706,0.359081,-0.793623,0.928319,0.060549,-2.137164,-0.245463,-1.972901,-1.982974,-0.300012,-0.037234,-0.042031,0.0
197,0.484767,-1.748949,0.749241,0.117135,0.025001,0.425304,0.89709,-0.756178,-0.149277,0.801987,1.369497,-0.079486,-0.109472,0.090495,-0.482702,-0.772337,1.016058,-0.483737,0.153311,0.255541,-0.519875,0.954555,0.023664,-1.908379,-0.573685,-0.821116,-0.921722,-0.711237,-0.095047,-0.721519,0.0
198,0.529333,-1.728602,0.739899,0.064748,-0.030738,0.424342,0.902661,-0.815247,0.038625,0.48625,1.33735,-0.240515,0.016252,0.281178,-0.206748,-0.819041,0.822138,-0.437628,0.140371,0.35943,-0.381816,0.871003,-0.085487,-1.748192,-0.725511,-0.689046,-0.396035,-0.822495,-0.875446,-0.388885,0.0
199,0.537747,-1.695245,0.735878,0.060962,-0.057119,0.40325,0.911269,-0.773482,0.084697,0.319786,1.143976,-0.323018,0.173671,0.386857,-0.180284,-0.800196,0.760666,-0.400271,0.164347,0.527986,-0.217252,0.790194,-0.228174,-1.757578,-0.603219,-0.915256,-0.290279,-0.297207,-1.087491,-0.471378,0.0
200,0.545514,-1.660894,0.735344,0.059034,-0.10089,0.376206,0.919133,-0.638435,0.130646,0.157576,0.954838,-0.365123,0.222023,0.522279,-0.139466,-0.752278,0.67816,-0.327324,0.173354,0.6469,-0.001925,0.866267,-0.271347,-1.860162,-0.526631,-1.139033,-0.180651,0.108704,-1.256351,-0.214373,0.0
201,0.556137,-1.639112,0.739728,0.055423,-0.15002,0.366278,0.916658,-0.460396,0.233976,0.148413,0.819982,-0.251641,-0.030824,0.654165,-0.071762,-0.745924,0.5941,-0.206433,0.145465,0.700857,0.143035,0.911639,-0.263159,-1.890164,-0.487328,-1.42656,-0.031878,0.315656,-1.201217,-0.179601,0.0
202,0.572485,-1.617835,0.733079,0.034513,-0.159554,0.422187,0.891689,-0.542146,0.248662,0.057713,0.931674,-0.265291,-0.083288,0.678155,0.022974,-0.797212,0.578844,-0.037222,0.1266,0.58363,0.116783,0.819714,-0.2285,-1.810906,-0.355731,-1.798263,0.220644,0.32348,-0.951527,-0.055193,0.0
203,0.58467,-1.592671,0.736141,0.022701,-0.152219,0.485608,0.860522,-0.584898,0.212962,0.00886,0.953818,-0.244252,-0.111688,0.636723,0.06454,-0.795051,0.617577,0.18284,0.155691,0.498333,0.062884,0.690318,-0.203585,-1.737116,-0.340297,-2.006652,0.382833,0.204544,-0.814298,0.116681,0.0
204,0.598452,-1.56326,0.7507,0.027533,-0.148044,0.506575,0.848944,-0.502528,0.168412,0.004995,0.899198,-0.251486,-0.080347,0.577005,0.0182,-0.725042,0.703179,0.413151,0.176196,0.49846,0.057447,0.57876,-0.164335,-1.676992,-0.376087,-2.104612,0.510371,0.151817,-0.749106,0.1406,0.0
205,0.61097,-1.536016,0.768372,0.0289,-0.142221,0.52768,0.836954,-0.416994,0.124076,-0.006739,0.811726,-0.229685,-0.012275,0.467323,-0.03363,-0.629756,0.809064,0.622998,0.19864,0.498154,0.072704,0.508579,-0.16472,-1.644089,-0.385979,-2.122104,0.609041,0.153731,-0.760528,0.153508,0.0
206,0.625945,-1.526672,0.785297,0.014847,-0.140207,0.54573,0.826014,-0.378248,0.138551,-0.039177,0.727038,-0.197109,-0.013841,0.329301,-0.02312,-0.521761,0.891834,0.586653,0.240048,0.490908,0.092869,0.508145,-0.19666,-1.620944,-0.318541,-2.115007,0.6108,0.203261,-0.837318,0.134846,0.0
207,0.639103,-1.510202,0.799225,-0.004702,-0.138999,0.55061,0.823096,-0.347004,0.179893,-0.047777,0.671028,-0.202366,-0.043379,0.237453,-0.095441,-0.581979,0.94065,0.534522,0.164585,0.479488,0.125072,0.547815,-0.21409,-1.607271,-0.218543,-2.104502,0.6108,0.264271,-0.935471,0.130831,0.0
208,0.659806,-1.495676,0.811433,-0.022364,-0.138491,0.55301,0.821279,-0.309387,0.232749,-0.055062,0.613556,-0.217119,-0.102738,0.166231,-0.165152,-0.653875,0.953334,0.515113,0.132141,0.467392,0.166338,0.608081,-0.22905,-1.617224,-0.199983,-2.07147,0.6108,0.327858,-1.024051,0.105886,0.0
209,0.688551,-1.491446,0.821568,-0.038085,-0.138206,0.562865,0.814022,-0.280452,0.29038,-0.080626,0.540959,-0.214419,-0.171576,0.061625,-0.167872,-0.608049,0.945129,0.508366,0.147159,0.439084,0.210287,0.669481,-0.231396,-1.642614,-0.229291,-2.016206,0.6108,0.388767,-1.100779,0.102568,0.0
210,0.717912,-1.488434,0.82802,-0.051761,-0.137177,0.574419,0.805324,-0.265052,0.344815,-0.111238,0.481626,-0.210278,-0.233715,-0.036828,-0.159767,-0.527018,0.924804,0.454234,0.204596,0.408959,0.241052,0.715255,-0.229533,-1.660804,-0.249632,-1.96077,0.6108,0.435775,-1.145858,0.128609,0.0
211,0.742501,-1.480266,0.831446,-0.062811,-0.136245,0.585182,0.796903,-0.255086,0.387731,-0.137665,0.44596,-0.217888,-0.261799,-0.098407,-0.185948,-0.492695,0.880539,0.415553,0.200257,0.383198,0.259358,0.74885,-0.224832,-1.669326,-0.245841,-1.908227,0.6108,0.470665,-1.155268,0.130012,0.0
212,0.765172,-1.469469,0.833371,-0.071397,-0.136784,0.593514,0.789895,-0.235557,0.427039,-0.153954,0.416784,-0.233314,-0.2618,-0.128779,-0.223813,-0.491668,0.805176,0.409942,0.166276,0.361642,0.275604,0.77694,-0.20735,-1.674531,-0.242181,-1.858474,0.6108,0.494504,-1.15118,0.139134,0.0
213,0.790439,-1.459401,0.833696,-0.078688,-0.139641,0.600745,0.783208,-0.209855,0.471304,-0.170256,0.386611,-0.243251,-0.2618,-0.140313,-0.234185,-0.481476,0.709673,0.374512,0.118592,0.341034,0.293662,0.803479,-0.183199,-1.676843,-0.25836,-1.81354,0.6108,0.511834,-1.140567,0.175668,0.0
214,0.81892,-1.450295,0.832149,-0.08507,-0.145068,0.609144,0.775024,-0.185079,0.52205,-0.192885,0.359098,-0.243594,-0.2618,-0.137723,-0.213772,-0.444253,0.610012,0.329185,0.122933,0.317102,0.313397,0.831262,-0.161288,-1.677615,-0.277917,-1.778411,0.605793,0.527804,-1.122685,0.206921,0.0
215,0.84922,-1.440563,0.828435,-0.090124,-0.151804,0.61744,0.766551,-0.155388,0.575833,-0.214072,0.331699,-0.24156,-0.2618,-0.129322,-0.174087,-0.373264,0.517314,0.317445,0.141814,0.291861,0.328708,0.85188,-0.144306,-1.676664,-0.286891,-1.754682,0.602882,0.541692,-1.100685,0.252048,0.0
216,0.879036,-1.430982,0.822552,-0.093671,-0.158421,0.623213,0.760088,-0.123467,0.62894,-0.226374,0.31286,-0.249799,-0.2618,-0.11993,-0.121313,-0.266266,0.433381,0.307056,0.14611,0.272312,0.334748,0.858414,-0.131765,-1.674726,-0.274186,-1.733734,0.601818,0.556315,-1.077574,0.30102,0.0
217,0.906896,-1.422874,0.813601,-0.094394,-0.160586,0.626645,0.756715,-0.110134,0.669259,-0.239582,0.316464,-0.265762,-0.2618,-0.117418,-0.076978,-0.170363,0.372976,0.292494,0.173344,0.263406,0.32913,0.848189,-0.127979,-1.676278,-0.255819,-1.708069,0.600316,0.587976,-1.049828,0.348757,0.0
218,0.934502,-1.414876,0.800679,-0.094945,-0.163628,0.625856,0.756648,-0.111251,0.712234,-0.253046,0.351441,-0.300287,-0.2618,-0.124153,-0.037709,-0.141667,0.347739,0.346373,0.237836,0.263711,0.319302,0.841543,-0.120905,-1.673791,-0.240824,-1.683017,0.599439,0.611122,-1.029371,0.418812,0.0
219,0.954033,-1.409903,0.788037,-0.096478,-0.168135,0.619377,0.760786,-0.122302,0.749815,-0.262384,0.406672,-0.342595,-0.2618,-0.134686,-0.00931,-0.192454,0.365676,0.385298,0.226538,0.279259,0.305559,0.840569,-0.115279,-1.672832,-0.232487,-1.658011,0.59964,0.625901,-1.016102,0.489668,0.0
220,0.981815,-1.412963,0.765864,-0.096182,-0.175011,0.602035,0.773094,-0.139081,0.805663,-0.267159,0.492706,-0.393837,-0.2618,-0.087855,0.027998,-0.225089,0.385641,0.070843,0.261729,0.321125,0.301465,0.844666,-0.104096,-1.670106,-0.216011,-1.634408,0.599839,0.638701,-1.001321,0.546744,0.0
221,1.001855,-1.412531,0.752295,-0.095988,-0.175793,0.59524,0.778185,-0.15223,0.838295,-0.275764,0.533088,-0.417736,-0.2618,-0.086688,0.047848,-0.220981,0.427294,-0.095985,0.2618,0.335028,0.301408,0.820382,-0.092713,-1.662912,-0.186203,-1.596213,0.601449,0.670431,-0.979998,0.606848,0.0
222,1.017728,-1.408717,0.747887,-0.098316,-0.174303,0.595626,0.777935,-0.148236,0.862185,-0.273348,0.5303,-0.420704,-0.2618,-0.131219,0.057883,-0.208633,0.521923,-0.144148,0.2618,0.323509,0.314937,0.777397,-0.070476,-1.628222,-0.134795,-1.544882,0.603839,0.694784,-0.968186,0.676784,0.0
223,1.031622,-1.410614,0.747523,-0.100409,-0.163379,0.592224,0.782621,-0.163634,0.872022,-0.251804,0.521487,-0.395821,-0.2618,-0.18027,0.060243,-0.205599,0.57391,-0.167003,0.252471,0.309805,0.338584,0.717835,-0.050497,-1.587632,-0.099642,-1.482812,0.606548,0.732654,-0.948687,0.696963,0.0
224,1.044775,-1.41597,0.749814,-0.102222,-0.148407,0.591584,0.785846,-0.216206,0.874137,-0.240038,0.514752,-0.344928,-0.2618,-0.197871,0.06813,-0.198696,0.558697,-0.208088,0.24227,0.278288,0.370311,0.687846,-0.041891,-1.571123,-0.098069,-1.407121,0.605689,0.769538,-0.93161,0.677594,0.0
225,1.048891,-1.421519,0.755935,-0.101134,-0.130698,0.598024,0.784256,-0.311397,0.858548,-0.17791,0.528638,-0.275397,-0.2618,-0.213018,0.05692,-0.196907,0.529549,-0.216191,0.229496,0.230283,0.406985,0.690956,-0.061293,-1.589811,-0.109402,-1.325901,0.598658,0.796041,-0.920355,0.649654,0.0
226,1.053719,-1.429334,0.761222,-0.102175,-0.111518,0.601849,0.784157,-0.409006,0.842703,-0.132245,0.546809,-0.219855,-0.2618,-0.245656,0.046174,-0.196262,0.512851,-0.213456,0.216968,0.18485,0.44348,0.721454,-0.109891,-1.638885,-0.124679,-1.251045,0.588763,0.823577,-0.910417,0.609526,0.0
227,1.056485,-1.436346,0.765439,-0.105116,-0.09115,0.606228,0.783026,-0.490666,0.820533,-0.099186,0.549585,-0.17873,-0.2618,-0.285169,0.032724,-0.193533,0.501092,-0.211841,0.210979,0.14324,0.473018,0.782236,-0.174283,-1.71332,-0.158749,-1.177925,0.557188,0.848488,-0.914138,0.574228,0.0
228,1.055229,-1.439523,0.766688,-0.109852,-0.083212,0.607864,0.781991,-0.533962,0.810547,-0.110113,0.551123,-0.169811,-0.2618,-0.299465,0.033357,-0.192411,0.484537,-0.211826,0.199637,0.16007,0.559223,0.924421,-0.216046,-1.863976,-0.19875,-1.020119,0.398539,0.857712,-1.041766,0.573196,0.0
229,1.048092,-1.440593,0.768164,-0.104637,-0.068105,0.610495,0.782118,-0.52153,0.767097,-0.086334,0.536368,-0.173759,-0.2618,-0.328131,-0.005688,-0.183048,0.49288,-0.216064,0.205901,0.171039,0.612171,1.022,-0.253967,-1.976596,-0.208936,-0.836768,0.211564,0.863523,-1.203607,0.618577,0.0
230,1.041169,-1.441167,0.769516,-0.09856,-0.049009,0.61351,0.781978,-0.502413,0.714408,-0.056694,0.512662,-0.192781,-0.2618,-0.368042,-0.051674,-0.168368,0.509068,-0.218258,0.21569,0.158815,0.625057,1.065665,-0.281226,-2.032145,-0.216244,-0.694982,0.065988,0.845245,-1.326798,0.646962,0.0
231,1.032241,-1.443447,0.771264,-0.093064,-0.028094,0.618177,0.780004,-0.506402,0.658323,-0.038167,0.494949,-0.208859,-0.2618,-0.412662,-0.099843,-0.151177,0.519534,-0.218177,0.223834,0.124637,0.607936,1.063257,-0.298187,-2.045823,-0.235174,-0.604599,-0.026879,0.822757,-1.384656,0.657387,0.0
232,1.025241,-1.443617,0.773015,-0.087111,-0.011339,0.623787,0.776642,-0.52254,0.607666,-0.034727,0.494842,-0.21803,-0.2618,-0.441214,-0.142379,-0.140546,0.525426,-0.226469,0.226295,0.091779,0.590657,1.048665,-0.306351,-2.04192,-0.266904,-0.504826,-0.115793,0.781162,-1.441816,0.672944,0.0
233,1.019431,-1.443454,0.774424,-0.080859,0.003879,0.628922,0.773243,-0.536427,0.558539,-0.035905,0.498242,-0.235336,-0.2618,-0.466698,-0.183575,-0.132458,0.533003,-0.239425,0.230974,0.065215,0.570249,1.020698,-0.302978,-2.022969,-0.302383,-0.398444,-0.191933,0.713862,-1.484038,0.692052,0.0
