frame,root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,j00_hip_pitch_l_joint,j01_hip_roll_l_joint,j02_hip_yaw_l_joint,j03_knee_pitch_l_joint,j04_ankle_pitch_l_joint,j05_ankle_roll_l_joint,j06_hip_pitch_r_joint,j07_hip_roll_r_joint,j08_hip_yaw_r_joint,j09_knee_pitch_r_joint,j10_ankle_pitch_r_joint,j11_ankle_roll_r_joint,j12_waist_yaw_joint,j13_shoulder_pitch_l_joint,j14_shoulder_roll_l_joint,j15_shoulder_yaw_l_joint,j16_elbow_pitch_l_joint,j17_elbow_yaw_l_joint,j18_shoulder_pitch_r_joint,j19_shoulder_roll_r_joint,j20_shoulder_yaw_r_joint,j21_elbow_pitch_r_joint,j22_elbow_yaw_r_joint,j23_head_yaw_joint
155,-1.485389,-0.585078,0.71578,0.531071,-0.017647,-0.834487,-0.14589,-1.796479,-0.110068,-0.069577,1.223547,-0.408635,0.015984,-1.907817,0.302443,0.031424,1.369236,-0.241199,0.093818,0.282097,7.9e-05,0.468628,0.014274,-1.836314,-0.216762,0.103395,-0.666248,-0.002769,-1.187461,0.600874,0.0
156,-1.506857,-0.569071,0.715961,0.522619,-0.018011,-0.838941,-0.150741,-1.751832,-0.074841,-0.077744,1.240621,-0.419193,-0.016563,-1.939023,0.310846,0.036721,1.237658,-0.230623,0.095587,0.282867,0.045486,0.513506,-0.004217,-1.860981,-0.251383,0.126712,-0.64772,-0.051395,-1.13017,0.571118,0.0
157,-1.52856,-0.550832,0.711014,0.515381,-0.019247,-0.843664,-0.149139,-1.715052,-0.049263,-0.088077,1.269735,-0.432757,-0.04088,-1.960338,0.32349,0.059911,1.084313,-0.179056,0.125396,0.274111,0.081687,0.555273,-0.027722,-1.857587,-0.296826,0.143346,-0.626447,-0.083134,-1.080636,0.539388,0.0
158,-1.537341,-0.535512,0.69895,0.527485,-0.02524,-0.837285,-0.14169,-1.757071,-0.04649,-0.094947,1.317146,-0.437498,-0.061143,-2.021775,0.370456,0.142244,0.892754,0.005782,0.171336,0.249834,0.082662,0.563981,-0.051289,-1.839826,-0.351784,0.122039,-0.603372,-0.089142,-1.045263,0.528047,0.0
159,-1.558669,-0.513854,0.686533,0.523323,-0.021468,-0.841956,-0.129547,-1.740999,-0.031405,-0.134721,1.365292,-0.462941,-0.099608,-2.003121,0.430612,0.324456,0.746905,0.146211,0.210489,0.235836,0.094017,0.600161,-0.086532,-1.802005,-0.408318,0.117702,-0.566728,-0.081337,-0.998232,0.52516,0.0
160,-1.575986,-0.501103,0.688038,0.517125,-0.008005,-0.848934,-0.108764,-1.725773,-0.036203,-0.197037,1.379322,-0.424237,-0.13303,-1.967075,0.435957,0.440336,0.714156,0.226457,0.2618,0.229524,0.110002,0.651868,-0.125431,-1.771416,-0.4583,0.109078,-0.504822,-0.060099,-0.948442,0.526458,0.0
161,-1.606968,-0.481355,0.688699,0.489399,0.001935,-0.865866,-0.103737,-1.628105,0.005751,-0.246072,1.389311,-0.403993,-0.188384,-1.874553,0.42453,0.415602,0.806403,0.014794,0.244687,0.240474,0.164668,0.695432,-0.148967,-1.735332,-0.495378,0.135863,-0.471909,-0.023163,-0.904059,0.50654,0.0
162,-1.620068,-0.470688,0.687713,0.496963,-0.013493,-0.861308,-0.104854,-1.624894,0.001237,-0.24319,1.386926,-0.362986,-0.24112,-1.917841,0.433383,0.400758,0.87007,-0.000342,0.21108,0.237338,0.163866,0.64651,-0.153904,-1.724425,-0.510589,0.12242,-0.496984,0.012217,-0.887172,0.515511,0.0
163,-1.631081,-0.457624,0.688702,0.507423,-0.020305,-0.855682,-0.099585,-1.610246,0.001349,-0.245279,1.348609,-0.357148,-0.261111,-1.937916,0.434019,0.385115,0.895694,-0.03427,0.193935,0.228272,0.15314,0.590458,-0.151647,-1.70772,-0.512058,0.085761,-0.517621,0.0682,-0.871249,0.524325,0.0
164,-1.646098,-0.442906,0.697056,0.514398,-0.021844,-0.851825,-0.096499,-1.561562,0.02505,-0.230232,1.268072,-0.36166,-0.261147,-1.922445,0.433953,0.365642,0.891997,-0.063196,0.168222,0.219762,0.152944,0.550333,-0.140643,-1.676823,-0.484065,0.026745,-0.515711,0.150749,-0.870921,0.541588,0.0
165,-1.658078,-0.4303,0.708246,0.52228,-0.0238,-0.847125,-0.095061,-1.524096,0.045713,-0.211459,1.185413,-0.341526,-0.255623,-1.899745,0.434078,0.350419,0.860406,-0.064208,0.136677,0.200667,0.161544,0.528488,-0.136014,-1.649218,-0.437738,-0.047908,-0.491438,0.201135,-0.935025,0.611529,0.0
166,-1.668011,-0.418095,0.720501,0.527655,-0.024195,-0.844063,-0.092478,-1.490487,0.060837,-0.209106,1.106151,-0.300027,-0.261281,-1.867421,0.433687,0.338079,0.817695,-0.054253,0.108718,0.171241,0.185716,0.53953,-0.156427,-1.642874,-0.404211,-0.126447,-0.447674,0.217682,-1.068917,0.694822,0.0
167,-1.677437,-0.407277,0.732512,0.528731,-0.025724,-0.84379,-0.088318,-1.445637,0.069019,-0.210961,1.026528,-0.249871,-0.2618,-1.828512,0.421248,0.31598,0.774821,-0.044194,0.071963,0.133612,0.221426,0.575305,-0.196818,-1.663996,-0.40115,-0.197111,-0.383742,0.21375,-1.250727,0.698415,0.0
168,-1.690404,-0.395667,0.747261,0.520231,-0.025963,-0.850064,-0.077948,-1.362813,0.078379,-0.214686,0.922945,-0.188619,-0.2618,-1.758338,0.387726,0.296234,0.726629,-0.048937,0.047072,0.083576,0.287299,0.633066,-0.222646,-1.703389,-0.428603,-0.244352,-0.30852,0.218388,-1.455688,0.625276,0.0
169,-1.698597,-0.386915,0.756883,0.514723,-0.03025,-0.854107,-0.068164,-1.310606,0.079432,-0.207726,0.854717,-0.133255,-0.2618,-1.714144,0.362675,0.295287,0.694951,-0.051414,0.034663,0.047752,0.332001,0.669029,-0.243173,-1.74064,-0.452172,-0.304618,-0.270398,0.221363,-1.645941,0.553017,0.0
170,-1.707829,-0.377671,0.765968,0.506516,-0.033849,-0.85972,-0.056367,-1.252759,0.081049,-0.201184,0.788754,-0.080681,-0.2618,-1.664109,0.332061,0.288005,0.666605,-0.061709,0.020072,0.019156,0.373777,0.694869,-0.244922,-1.764608,-0.448002,-0.362934,-0.241408,0.211447,-1.836995,0.478842,0.0
171,-1.717399,-0.369289,0.77461,0.496717,-0.037957,-0.865923,-0.04483,-1.191198,0.082781,-0.190002,0.724785,-0.030999,-0.2618,-1.615124,0.299376,0.278765,0.643732,-0.069751,0.011176,-0.00753,0.40602,0.70575,-0.231834,-1.771411,-0.409378,-0.422659,-0.21301,0.188833,-2.009494,0.416642,0.0
172,-1.722802,-0.361414,0.780017,0.493536,-0.045799,-0.86768,-0.038167,-1.158528,0.077522,-0.171362,0.683645,0.010678,-0.2618,-1.597398,0.283092,0.278978,0.634242,-0.06401,-0.00104,-0.023169,0.405294,0.692754,-0.220737,-1.770025,-0.35863,-0.500864,-0.195518,0.166913,-2.14338,0.373242,0.0
173,-1.729217,-0.353329,0.785594,0.487843,-0.051357,-0.87091,-0.029806,-1.121754,0.077964,-0.144814,0.643557,0.051277,-0.2618,-1.572291,0.263318,0.271449,0.626194,-0.064091,-0.013104,-0.042011,0.400436,0.680735,-0.194697,-1.752881,-0.303419,-0.599576,-0.168281,0.14693,-2.194794,0.329551,0.0
174,-1.735345,-0.345749,0.790778,0.482038,-0.055774,-0.874144,-0.020037,-1.087976,0.079203,-0.11219,0.606527,0.089192,-0.2618,-1.547607,0.241783,0.260295,0.619004,-0.06623,-0.027559,-0.065016,0.393111,0.671404,-0.157823,-1.728115,-0.262882,-0.709241,-0.142716,0.133078,-2.1948,0.305057,0.0
175,-1.740357,-0.338319,0.79477,0.478421,-0.059556,-0.876064,-0.008824,-1.063605,0.078993,-0.077768,0.57361,0.125249,-0.2618,-1.529367,0.220685,0.247098,0.611758,-0.072103,-0.040366,-0.089093,0.381518,0.663828,-0.115617,-1.699524,-0.240514,-0.802093,-0.13365,0.128325,-2.1948,0.339831,0.0
176,-1.744082,-0.331044,0.797605,0.476682,-0.062582,-0.876839,0.003383,-1.047901,0.077638,-0.047245,0.545322,0.154252,-0.2618,-1.514211,0.200753,0.236251,0.601347,-0.083577,-0.048688,-0.11369,0.367747,0.657771,-0.073083,-1.670562,-0.235363,-0.881298,-0.140447,0.140908,-2.1948,0.431368,0.0
177,-1.746797,-0.32591,0.799761,0.477148,-0.064859,-0.876299,0.014925,-1.038601,0.074637,-0.020883,0.519836,0.173998,-0.2618,-1.505179,0.182058,0.225555,0.589034,-0.09408,-0.049737,-0.133644,0.353566,0.653793,-0.03683,-1.64402,-0.239309,-0.941807,-0.152382,0.16922,-2.1948,0.53917,0.0
178,-1.748578,-0.322155,0.801489,0.47938,-0.066956,-0.874715,0.024206,-1.034708,0.070722,0.005937,0.498158,0.187734,-0.2618,-1.503796,0.167785,0.21522,0.578915,-0.100103,-0.053675,-0.145571,0.340437,0.651064,-0.00989,-1.623261,-0.245266,-0.983553,-0.160477,0.206678,-2.1948,0.613281,0.0
179,-1.750108,-0.318454,0.80248,0.483166,-0.068353,-0.872319,0.030646,-1.034364,0.067701,0.032503,0.479702,0.198771,-0.2618,-1.505954,0.160201,0.205601,0.569552,-0.103766,-0.058405,-0.151157,0.329453,0.648835,0.007045,-1.608405,-0.246392,-1.020673,-0.174072,0.245686,-2.1948,0.659366,0.0
180,-1.751284,-0.314883,0.803089,0.488738,-0.069064,-0.868935,0.0363,-1.0395,0.065103,0.059996,0.463702,0.209117,-0.2618,-1.511959,0.156916,0.198572,0.559523,-0.106871,-0.062075,-0.153403,0.32084,0.653192,0.015441,-1.600122,-0.247064,-1.040316,-0.188037,0.274052,-2.1948,0.683144,0.0
181,-1.752144,-0.311798,0.803461,0.495127,-0.068744,-0.86508,0.041967,-1.048614,0.062497,0.083439,0.45059,0.219146,-0.2618,-1.519848,0.154474,0.188181,0.549052,-0.108533,-0.067328,-0.153166,0.316068,0.664316,0.016991,-1.598362,-0.247507,-1.045682,-0.208323,0.302762,-2.1948,0.68349,0.0
182,-1.751974,-0.308475,0.80348,0.501663,-0.06764,-0.861102,0.04756,-1.059405,0.059792,0.10069,0.438665,0.224366,-0.2618,-1.52878,0.153932,0.176398,0.538245,-0.109293,-0.073669,-0.152997,0.315637,0.677419,0.016532,-1.598678,-0.250126,-1.045678,-0.229356,0.318391,-2.1948,0.695507,0.0
183,-1.751727,-0.305373,0.803302,0.508202,-0.065752,-0.857084,0.053051,-1.07058,0.056937,0.111378,0.431973,0.228329,-0.2618,-1.536854,0.154624,0.164443,0.526129,-0.110268,-0.079557,-0.150574,0.317729,0.691334,0.015238,-1.600406,-0.249995,-1.039596,-0.246342,0.33364,-2.1948,0.714172,0.0
184,-1.751258,-0.302965,0.803182,0.513984,-0.06356,-0.853474,0.057981,-1.080056,0.053158,0.115617,0.433036,0.231208,-0.2618,-1.543909,0.155598,0.154631,0.514832,-0.110371,-0.083696,-0.147701,0.319505,0.701941,0.014187,-1.601311,-0.247891,-1.030552,-0.262612,0.347318,-2.1948,0.732182,0.0
185,-1.750868,-0.301079,0.803022,0.519486,-0.060574,-0.850061,0.062147,-1.088049,0.049682,0.114242,0.438524,0.233458,-0.2618,-1.550766,0.157819,0.144885,0.505046,-0.109155,-0.08611,-0.14313,0.319325,0.706338,0.013091,-1.602534,-0.247583,-1.023472,-0.283394,0.361996,-2.1948,0.744611,0.0
186,-1.749974,-0.299306,0.802643,0.524694,-0.056444,-0.84675,0.067265,-1.096138,0.048316,0.114147,0.44594,0.232673,-0.2618,-1.55779,0.160422,0.133291,0.495993,-0.107017,-0.088389,-0.140037,0.318894,0.708733,0.012076,-1.60462,-0.249824,-1.019025,-0.299989,0.374455,-2.1948,0.754668,0.0
187,-1.749062,-0.297205,0.801861,0.529619,-0.051317,-0.843578,0.07243,-1.103643,0.050074,0.11526,0.455038,0.233036,-0.2618,-1.565217,0.164462,0.118578,0.489706,-0.105418,-0.093909,-0.134221,0.31781,0.709311,0.010466,-1.606655,-0.25041,-1.009755,-0.315413,0.385681,-2.1948,0.77133,0.0
188,-1.747953,-0.295084,0.800742,0.534123,-0.045643,-0.840571,0.077907,-1.110104,0.052987,0.119176,0.463868,0.235013,-0.2618,-1.57378,0.168768,0.102947,0.487061,-0.105408,-0.100367,-0.130116,0.316702,0.708744,0.007202,-1.609205,-0.248505,-1.000436,-0.327613,0.400483,-2.1948,0.789284,0.0
189,-1.746669,-0.292997,0.799519,0.538274,-0.039395,-0.837609,0.084386,-1.115265,0.056381,0.125337,0.469175,0.233936,-0.2618,-1.582652,0.172145,0.087139,0.486055,-0.105954,-0.105767,-0.12752,0.314964,0.709669,0.00311,-1.611894,-0.24818,-0.990609,-0.33186,0.416396,-2.1948,0.803068,0.0
190,-1.745078,-0.291419,0.798674,0.541676,-0.032666,-0.834903,0.091961,-1.11995,0.0595,0.134894,0.471858,0.233636,-0.2618,-1.590338,0.173328,0.071404,0.484616,-0.10665,-0.108603,-0.128175,0.312927,0.709882,-0.000407,-1.613317,-0.246974,-0.979567,-0.3328,0.430565,-2.1948,0.809827,0.0
191,-1.743118,-0.29004,0.7981,0.544255,-0.025854,-0.832461,0.100634,-1.124612,0.062067,0.146013,0.472315,0.232657,-0.2618,-1.596471,0.172075,0.055465,0.482529,-0.107303,-0.110324,-0.132106,0.311491,0.709361,-0.003304,-1.614193,-0.247799,-0.967882,-0.337109,0.444673,-2.1948,0.814551,0.0
192,-1.741196,-0.288923,0.797565,0.546536,-0.01858,-0.830013,0.109685,-1.131847,0.064821,0.157353,0.471688,0.234751,-0.2618,-1.602558,0.169868,0.037561,0.481302,-0.107272,-0.111201,-0.13409,0.308641,0.708414,-0.008529,-1.617319,-0.248394,-0.954813,-0.338788,0.461361,-2.1948,0.812944,0.0
193,-1.738884,-0.288276,0.79701,0.548621,-0.010972,-0.827497,0.118928,-1.142121,0.067551,0.169136,0.46819,0.2357,-0.2618,-1.608662,0.167081,0.020399,0.480042,-0.107924,-0.111093,-0.130491,0.305151,0.704194,-0.017047,-1.624614,-0.248413,-0.940871,-0.342481,0.476332,-2.1948,0.806334,0.0
194,-1.736477,-0.288628,0.795928,0.551336,-0.002559,-0.824545,0.127074,-1.158184,0.071796,0.181125,0.464363,0.237167,-0.2618,-1.616405,0.165578,0.001757,0.478903,-0.108119,-0.11152,-0.124399,0.300933,0.696037,-0.026929,-1.637407,-0.245925,-0.928156,-0.347918,0.48722,-2.1948,0.802135,0.0
195,-1.734898,-0.288289,0.79451,0.554753,0.005865,-0.821223,0.133444,-1.180454,0.076056,0.179672,0.464477,0.238699,-0.2618,-1.623952,0.167837,-0.016102,0.477183,-0.110748,-0.112196,-0.115748,0.296018,0.685695,-0.036514,-1.650485,-0.245086,-0.917995,-0.357285,0.497726,-2.1948,0.802251,0.0
196,-1.732646,-0.28901,0.792892,0.55896,0.014834,-0.817379,0.138689,-1.206813,0.080239,0.170482,0.471057,0.23092,-0.2618,-1.634467,0.171797,-0.033043,0.475651,-0.111469,-0.114545,-0.105611,0.290288,0.673612,-0.044206,-1.661504,-0.241258,-0.908637,-0.369893,0.513376,-2.1948,0.797005,0.0
197,-1.729124,-0.291391,0.791292,0.563452,0.023615,-0.813223,0.143639,-1.236763,0.082115,0.155426,0.481911,0.219695,-0.2618,-1.648324,0.173409,-0.047989,0.474757,-0.110941,-0.113021,-0.088349,0.284707,0.662661,-0.053346,-1.670532,-0.239173,-0.899249,-0.383316,0.528875,-2.1948,0.787965,0.0
198,-1.72545,-0.294402,0.789673,0.568082,0.032529,-0.808958,0.14769,-1.268531,0.08283,0.130491,0.495569,0.206492,-0.2618,-1.662328,0.175877,-0.061188,0.473292,-0.10976,-0.110149,-0.075233,0.280283,0.652534,-0.058354,-1.672412,-0.237763,-0.888946,-0.393143,0.544953,-2.1948,0.775058,0.0
199,-1.720539,-0.298854,0.78833,0.572399,0.040829,-0.804684,0.152235,-1.302076,0.081741,0.109405,0.513395,0.194323,-0.2618,-1.677969,0.174054,-0.073895,0.472265,-0.106724,-0.104841,-0.063787,0.277895,0.643152,-0.060044,-1.666331,-0.235665,-0.875341,-0.40102,0.558494,-2.1948,0.754272,0.0
200,-1.715008,-0.304189,0.787246,0.576713,0.048353,-0.800367,0.156453,-1.337463,0.079332,0.094248,0.536057,0.183543,-0.2618,-1.695307,0.170413,-0.084075,0.471638,-0.101149,-0.098965,-0.054605,0.27621,0.632193,-0.058411,-1.655345,-0.235507,-0.848365,-0.405285,0.560991,-2.1948,0.71857,0.0
201,-1.708206,-0.310698,0.78625,0.580939,0.05403,-0.796235,0.160002,-1.375423,0.07379,0.077891,0.565635,0.174769,-0.2618,-1.715163,0.163747,-0.089008,0.472279,-0.09402,-0.089479,-0.048477,0.275098,0.618283,-0.055013,-1.642645,-0.24089,-0.797662,-0.407089,0.543898,-2.1948,0.659269,0.0
202,-1.70174,-0.318914,0.785198,0.584917,0.058778,-0.792565,0.162043,-1.415599,0.0645,0.050212,0.604107,0.168496,-0.2618,-1.733839,0.156837,-0.087812,0.472902,-0.08622,-0.078551,-0.049906,0.273684,0.601772,-0.04815,-1.625429,-0.258244,-0.724044,-0.41632,0.505884,-2.1948,0.601745,0.0
203,-1.695591,-0.327231,0.784195,0.588469,0.063774,-0.788825,0.165505,-1.463001,0.053803,0.019502,0.653534,0.160692,-0.2618,-1.752032,0.146757,-0.088958,0.475493,-0.079379,-0.065317,-0.053815,0.271743,0.587303,-0.04308,-1.610993,-0.291036,-0.628547,-0.442127,0.459175,-2.1948,0.584282,0.0
204,-1.688958,-0.334534,0.782604,0.591869,0.068682,-0.784725,0.170821,-1.515991,0.042622,-0.001981,0.713051,0.130966,-0.2618,-1.773541,0.134138,-0.092814,0.483009,-0.074293,-0.056119,-0.056269,0.270192,0.57687,-0.042201,-1.607359,-0.348756,-0.508633,-0.469114,0.415229,-2.184266,0.601149,0.0
205,-1.689033,-0.341826,0.779781,0.578142,0.080742,-0.792328,0.177338,-1.543934,0.065537,-0.026434,0.783277,0.053127,-0.2618,-1.75139,0.118633,-0.11632,0.515597,-0.094355,-0.040281,-0.037106,0.317709,0.582603,-0.044056,-1.62207,-0.458802,-0.349406,-0.449808,0.37356,-2.093437,0.634697,0.0
206,-1.686007,-0.342133,0.775739,0.577659,0.091996,-0.790166,0.182987,-1.601814,0.099009,0.004102,0.798971,0.008716,-0.2618,-1.765585,0.119082,-0.135237,0.540694,-0.102309,-0.041888,-0.027821,0.326781,0.579543,-0.04071,-1.644648,-0.542175,-0.268669,-0.434092,0.369657,-1.954825,0.684259,0.0
207,-1.685329,-0.346557,0.771715,0.569657,0.108571,-0.792388,0.189275,-1.64177,0.139151,0.027687,0.764026,-0.023781,-0.2618,-1.757221,0.115352,-0.162858,0.570789,-0.119887,-0.032291,-0.004554,0.353458,0.583363,-0.043333,-1.682126,-0.604085,-0.208909,-0.410716,0.396131,-1.767212,0.771424,0.0
208,-1.666811,-0.346606,0.760945,0.589675,0.126186,-0.775159,0.188387,-1.765436,0.13958,0.062374,0.68669,0.000549,-0.2618,-1.843932,0.134961,-0.190577,0.590768,-0.100278,-0.04469,0.036338,0.323813,0.577969,-0.085665,-1.751927,-0.664212,-0.200363,-0.434459,0.425464,-1.586646,0.904416,0.0
209,-1.665991,-0.351579,0.758073,0.590839,0.143606,-0.769285,0.196181,-1.816186,0.133347,0.077459,0.604256,0.102897,-0.2618,-1.853922,0.129128,-0.219026,0.607786,-0.106587,-0.03871,0.068943,0.321829,0.618449,-0.140341,-1.806857,-0.686733,-0.148056,-0.480866,0.474985,-1.486691,1.068631,0.0
210,-1.666995,-0.365469,0.756114,0.578334,0.154354,-0.775545,0.200586,-1.792029,0.133065,0.057649,0.617558,0.032812,-0.2618,-1.833575,0.111503,-0.214157,0.641372,-0.124135,-0.020006,0.064725,0.328874,0.664682,-0.167845,-1.829387,-0.698453,-0.124193,-0.459006,0.434544,-1.548849,1.07438,0.0
211,-1.659277,-0.374779,0.75065,0.577727,0.162776,-0.774428,0.199993,-1.817824,0.130337,0.050189,0.652902,-0.027374,-0.257215,-1.858905,0.103115,-0.21578,0.674514,-0.121122,-0.011995,0.047433,0.320271,0.692942,-0.196463,-1.873612,-0.710948,-0.111559,-0.453977,0.409522,-1.575181,1.027455,0.0
212,-1.655038,-0.38975,0.745111,0.567716,0.175101,-0.777762,0.205243,-1.845827,0.129805,0.026083,0.726347,-0.103841,-0.242051,-1.86515,0.077742,-0.216742,0.729417,-0.12295,0.012605,0.048877,0.346602,0.750694,-0.202492,-1.92469,-0.68332,-0.079771,-0.508118,0.378128,-1.605235,1.003564,0.0
213,-1.636126,-0.395698,0.730825,0.577264,0.190632,-0.766596,0.206776,-1.976616,0.113795,0.014463,0.842039,-0.143944,-0.203445,-1.953876,0.0674,-0.223643,0.793421,-0.104059,0.011177,0.059418,0.362215,0.813789,-0.168373,-1.992734,-0.644413,-0.052661,-0.568425,0.331821,-1.654799,0.918582,0.0
214,-1.626924,-0.403766,0.721559,0.575151,0.206038,-0.761853,0.215242,-2.059353,0.091391,-0.024456,0.933338,-0.156896,-0.183162,-1.994297,0.045149,-0.227558,0.85251,-0.098214,0.012312,0.076228,0.388387,0.874687,-0.121401,-2.058617,-0.592054,-0.015256,-0.620972,0.290838,-1.693934,0.818279,0.0
215,-1.633536,-0.417812,0.721502,0.550834,0.217792,-0.771021,0.233828,-2.038206,0.081815,-0.073184,0.980613,-0.187662,-0.182546,-1.937506,0.006022,-0.224554,0.894566,-0.124917,0.041846,0.086601,0.449353,0.916077,-0.065295,-2.096084,-0.535521,0.054335,-0.648902,0.243295,-1.715561,0.741365,0.0
216,-1.628126,-0.419407,0.716312,0.54849,0.228164,-0.766141,0.245208,-2.064467,0.062388,-0.084978,0.996858,-0.201681,-0.173248,-1.952557,-0.013328,-0.229898,0.922133,-0.126898,0.050567,0.088561,0.434712,0.898612,-0.043116,-2.108974,-0.543507,0.074853,-0.661795,0.206351,-1.709216,0.696092,0.0
217,-1.625336,-0.422414,0.713042,0.54401,0.236598,-0.762018,0.25962,-2.075231,0.034784,-0.103796,1.008523,-0.213686,-0.16556,-1.955897,-0.038962,-0.231824,0.947734,-0.135954,0.06504,0.088029,0.405191,0.860836,-0.045376,-2.11854,-0.562865,0.093492,-0.682548,0.181849,-1.700214,0.667394,0.0
218,-1.625161,-0.426533,0.711844,0.538608,0.244679,-0.758132,0.274353,-2.081324,0.006773,-0.127803,1.019333,-0.213062,-0.159079,-1.950143,-0.062007,-0.232147,0.967915,-0.14378,0.073228,0.08978,0.369654,0.820798,-0.065644,-2.12442,-0.580257,0.108749,-0.703255,0.168237,-1.693812,0.659291,0.0
219,-1.626259,-0.429094,0.711741,0.531508,0.25382,-0.754587,0.289263,-2.083719,-0.0186,-0.158093,1.023612,-0.207524,-0.157461,-1.936416,-0.079411,-0.230989,0.98402,-0.148516,0.086262,0.093147,0.334691,0.796364,-0.094931,-2.124467,-0.589315,0.122198,-0.720205,0.159354,-1.685919,0.662209,0.0
220,-1.62807,-0.430383,0.711431,0.523105,0.261549,-0.751754,0.304662,-2.07701,-0.040869,-0.187035,1.021626,-0.207266,-0.158372,-1.918674,-0.098212,-0.232823,1.001988,-0.153696,0.102736,0.092488,0.301032,0.789337,-0.124234,-2.117384,-0.601905,0.135425,-0.739617,0.154179,-1.670342,0.670204,0.0
221,-1.633703,-0.434823,0.713185,0.506891,0.264203,-0.753532,0.324727,-2.034776,-0.05611,-0.214372,1.01394,-0.219565,-0.165287,-1.875558,-0.131165,-0.237816,1.025222,-0.16414,0.121861,0.089741,0.279782,0.779011,-0.15968,-2.095117,-0.615565,0.168435,-0.76764,0.14573,-1.647937,0.654068,0.0
222,-1.629226,-0.428894,0.708711,0.503696,0.273208,-0.745856,0.339627,-2.062989,-0.085424,-0.231528,1.019272,-0.199431,-0.160768,-1.902946,-0.165283,-0.261578,1.07075,-0.145047,0.118822,0.097144,0.221655,0.739373,-0.207362,-2.065215,-0.639169,0.174062,-0.788439,0.133923,-1.611119,0.618482,0.0
223,-1.633694,-0.431424,0.709124,0.491197,0.275253,-0.744414,0.3589,-2.038646,-0.103561,-0.249347,1.019864,-0.194896,-0.159424,-1.885442,-0.198938,-0.257545,1.108232,-0.133542,0.12625,0.092673,0.17104,0.698396,-0.250978,-2.019903,-0.656582,0.197578,-0.827036,0.126586,-1.580907,0.56952,0.0
224,-1.637444,-0.433097,0.709447,0.479165,0.275796,-0.742543,0.37811,-2.012241,-0.118218,-0.256385,1.016442,-0.192429,-0.152567,-1.862993,-0.231396,-0.254868,1.136889,-0.133443,0.136935,0.093183,0.119094,0.657095,-0.291548,-1.967491,-0.659909,0.231333,-0.871292,0.118916,-1.55339,0.528926,0.0
225,-1.64081,-0.434847,0.710216,0.467426,0.276701,-0.740179,0.39634,-1.988392,-0.130427,-0.260795,1.013432,-0.188495,-0.143675,-1.835831,-0.25998,-0.25675,1.158687,-0.1352,0.145005,0.096889,0.066091,0.615697,-0.328933,-1.911545,-0.658378,0.271591,-0.916553,0.106208,-1.527001,0.493769,0.0
226,-1.651925,-0.442602,0.71482,0.451727,0.272454,-0.741986,0.413725,-1.93259,-0.123676,-0.26328,1.005741,-0.197445,-0.139734,-1.776813,-0.275107,-0.24582,1.169044,-0.142025,0.167036,0.090746,0.034153,0.584496,-0.340698,-1.870604,-0.651293,0.311011,-0.967893,0.093273,-1.4986,0.475695,0.0
227,-1.6561,-0.444221,0.715769,0.44104,0.27648,-0.737483,0.430305,-1.919862,-0.127839,-0.257493,1.004085,-0.192545,-0.120893,-1.753612,-0.298402,-0.257789,1.191279,-0.12591,0.177183,0.098434,0.000252,0.553715,-0.356423,-1.835245,-0.655441,0.331711,-0.985052,0.082759,-1.46677,0.464104,0.0
228,-1.661396,-0.448001,0.717282,0.428764,0.281,-0.732854,0.447353,-1.90022,-0.129897,-0.259434,0.999411,-0.192544,-0.108552,-1.737743,-0.318931,-0.253455,1.224631,-0.084898,0.18821,0.107599,-0.033482,0.522858,-0.374957,-1.795211,-0.65782,0.345988,-0.996153,0.069644,-1.436659,0.452618,0.0
229,-1.657218,-0.447994,0.715124,0.415229,0.294309,-0.723916,0.465739,-1.897178,-0.157313,-0.301202,0.990607,-0.203243,-0.119953,-1.764416,-0.343898,-0.232223,1.278793,0.022535,0.197692,0.135195,-0.082394,0.483174,-0.419839,-1.727454,-0.657263,0.343856,-0.970147,0.053957,-1.40793,0.436355,0.0
230,-1.661042,-0.45326,0.715386,0.400351,0.304112,-0.717992,0.481376,-1.873581,-0.167636,-0.349737,0.980346,-0.230156,-0.145632,-1.790691,-0.330064,-0.160509,1.33387,0.133643,0.197492,0.145421,-0.125077,0.470594,-0.456717,-1.674502,-0.653944,0.327783,-0.955607,0.047919,-1.397344,0.439818,0.0
231,-1.66464,-0.457878,0.71626,0.387024,0.309955,-0.713226,0.495429,-1.855665,-0.178036,-0.386872,0.98184,-0.239118,-0.15997,-1.819495,-0.282677,-0.051818,1.381727,0.202623,0.156753,0.145482,-0.157054,0.458771,-0.489455,-1.636071,-0.665559,0.317247,-0.951746,0.05284,-1.411939,0.441558,0.0
232,-1.667828,-0.45733,0.716221,0.375962,0.308239,-0.712141,0.506456,-1.834495,-0.179475,-0.404819,0.979407,-0.244585,-0.175606,-1.829461,-0.221497,0.058749,1.410906,0.156867,0.124054,0.145855,-0.180008,0.425005,-0.506683,-1.594152,-0.675586,0.335598,-0.973735,0.051037,-1.443703,0.430902,0.0
