root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
0.57609,-1.200854,0.322425,0.024522,0.050905,-0.622552,0.780536,-1.307957,0.64949,0.346262,1.362603,0.163069,0.0,-0.693016,-0.203692,-0.381579,1.135969,-0.609824,0.0,-0.91166,0.573996,-0.350419,-1.8,-0.169475,-1.083363,-0.258151,0.345043,-1.8,0.207384
0.569769,-1.211137,0.324292,0.025404,0.057836,-0.629516,0.774416,-1.384069,0.749409,0.281772,1.501021,0.082135,0.0,-0.667261,-0.166384,-0.382218,1.117855,-0.637264,0.0,-0.693397,0.680808,-0.313442,-1.8,-0.203785,-0.959146,-0.288369,0.373726,-1.8,0.259073
0.56696,-1.215255,0.325514,0.026868,0.067137,-0.631676,0.771852,-1.445306,0.79552,0.240331,1.573859,0.045214,0.0,-0.659905,-0.142366,-0.389809,1.090918,-0.639301,0.0,-0.424365,0.750945,-0.24544,-1.8,-0.243408,-0.786618,-0.330837,0.407207,-1.8,0.303322
0.566518,-1.214446,0.326408,0.035959,0.074172,-0.62527,0.776043,-1.452075,0.770111,0.261399,1.559746,0.055824,0.0,-0.676552,-0.152804,-0.403693,1.076373,-0.630543,0.0,-0.125669,0.745298,-0.147508,-1.8,-0.197499,-0.573307,-0.385813,0.406713,-1.8,0.371716
0.566315,-1.21324,0.327198,0.047083,0.072593,-0.619022,0.780593,-1.393997,0.716889,0.310717,1.48585,0.082775,0.0,-0.691223,-0.178403,-0.407718,1.075961,-0.628175,0.0,0.165462,0.662388,-0.04215,-1.8,-0.135681,-0.321276,-0.423618,0.347958,-1.8,0.414491
0.56797,-1.208643,0.32772,0.054449,0.061926,-0.617942,0.781888,-1.260425,0.635416,0.408442,1.324387,0.139768,0.0,-0.705468,-0.209301,-0.393607,1.080893,-0.61425,0.0,0.403672,0.5174,0.067178,-1.793676,-0.24365,-0.060974,-0.402725,0.235614,-1.8,0.426094
0.57191,-1.201918,0.328028,0.058421,0.054254,-0.623296,0.777911,-1.121425,0.537533,0.490527,1.091411,0.245338,0.0,-0.728013,-0.226031,-0.36776,1.071769,-0.579576,0.0,0.505867,0.367579,0.1187,-1.659529,-0.217645,0.15585,-0.298839,0.110088,-1.787625,0.432147
0.576125,-1.196739,0.329968,0.058347,0.045492,-0.627192,0.775343,-0.985909,0.424189,0.514555,0.823341,0.393107,0.0,-0.723118,-0.234926,-0.350475,1.040444,-0.541779,0.0,0.575068,0.25142,0.184593,-1.59108,-0.154846,0.252467,-0.127533,-0.017894,-1.655128,0.466612
0.576637,-1.202854,0.334681,0.068624,0.030745,-0.633153,0.770365,-0.826437,0.340375,0.521764,0.613684,0.237918,0.0,-0.692382,-0.247988,-0.317945,1.016486,-0.544862,0.0,0.613405,0.144485,0.232697,-1.612625,-0.204617,0.351962,-0.000265,-0.159566,-1.633954,0.430968
0.572897,-1.213965,0.340205,0.083024,0.013,-0.64165,0.76238,-0.690672,0.302864,0.55685,0.491877,0.176121,0.0,-0.652744,-0.262955,-0.276542,1.00289,-0.568861,0.0,0.617488,0.096529,0.284681,-1.667512,-0.263788,0.415634,-0.0,-0.253309,-1.652302,0.367056
0.572547,-1.216082,0.341162,0.083243,0.004478,-0.64475,0.759834,-0.670186,0.306101,0.574157,0.514664,0.17486,0.0,-0.636515,-0.272007,-0.263313,1.009579,-0.578048,0.0,0.579744,0.136078,0.30477,-1.703034,-0.232611,0.439894,0.0,-0.275258,-1.690569,0.363369
0.574047,-1.212077,0.338554,0.074341,0.000868,-0.641547,0.763472,-0.740284,0.337425,0.542385,0.645298,0.210479,0.0,-0.640502,-0.279175,-0.270541,1.043068,-0.587511,0.0,0.509942,0.217752,0.313066,-1.749348,-0.228163,0.42665,-0.0,-0.253998,-1.721173,0.351965
0.576515,-1.204365,0.334469,0.062704,-0.001463,-0.633043,0.771571,-0.865824,0.369393,0.487518,0.817194,0.321599,0.0,-0.656325,-0.293478,-0.288501,1.090392,-0.59425,0.0,0.392791,0.317627,0.313455,-1.799568,-0.24521,0.370995,-0.021547,-0.201797,-1.754228,0.377704
0.57496,-1.200591,0.332107,0.058947,-0.009077,-0.623087,0.779875,-0.971051,0.405519,0.467173,0.972027,0.462575,0.0,-0.661806,-0.31947,-0.301827,1.137648,-0.613991,0.0,0.199474,0.381951,0.280221,-1.8,-0.227907,0.274468,-0.120551,-0.128253,-1.8,0.359688
0.56879,-1.202673,0.328395,0.059266,-0.013947,-0.61126,0.789084,-1.045986,0.478049,0.504055,1.117931,0.53066,0.0,-0.664,-0.344541,-0.322154,1.206373,-0.666741,0.0,-0.042848,0.399582,0.258577,-1.8,-0.210975,0.09689,-0.234314,-0.034708,-1.8,0.337543
0.563285,-1.209151,0.325135,0.060006,-0.017221,-0.605033,0.79375,-1.117113,0.554594,0.47873,1.243351,0.48983,0.0,-0.654437,-0.356275,-0.337596,1.265647,-0.727602,0.0,-0.287526,0.387886,0.258127,-1.8,-0.163788,-0.123438,-0.304232,0.066606,-1.8,0.350513
0.560381,-1.214366,0.322503,0.057479,-0.019161,-0.606518,0.792758,-1.183828,0.621983,0.419936,1.337534,0.448419,0.0,-0.645575,-0.353358,-0.340599,1.305393,-0.769174,0.0,-0.50672,0.380022,0.271565,-1.8,-0.114362,-0.364619,-0.300039,0.13177,-1.8,0.32469
0.561502,-1.214622,0.320793,0.055491,-0.014358,-0.615451,0.786088,-1.238438,0.668341,0.375718,1.38487,0.430929,0.0,-0.66726,-0.339087,-0.323817,1.321315,-0.770873,0.0,-0.717327,0.393451,0.258145,-1.8,-0.134643,-0.598519,-0.225815,0.159945,-1.8,0.313911
0.565665,-1.210902,0.320778,0.057574,-0.009057,-0.623535,0.77962,-1.256915,0.659004,0.345738,1.36151,0.420152,0.0,-0.704659,-0.333382,-0.300244,1.318004,-0.744489,0.0,-0.884115,0.394124,0.224105,-1.8,-0.171864,-0.782647,-0.128307,0.145774,-1.8,0.282818
0.572332,-1.204277,0.321855,0.06291,-0.005754,-0.628002,0.775643,-1.233662,0.595924,0.334104,1.271953,0.448359,0.0,-0.748269,-0.340488,-0.275432,1.30293,-0.701814,0.0,-0.992541,0.365345,0.196937,-1.8,-0.16978,-0.912963,-0.026178,0.112361,-1.8,0.259811
0.580926,-1.196394,0.322799,0.072527,-0.00413,-0.624698,0.77748,-1.182689,0.477484,0.327373,1.114738,0.520721,0.0,-0.795151,-0.367516,-0.256409,1.287582,-0.657465,0.0,-1.052398,0.307258,0.163856,-1.8,-0.146579,-0.990802,-0.0,0.088524,-1.8,0.235977
0.592648,-1.187687,0.323208,0.080287,-0.004032,-0.618326,0.781799,-1.096977,0.325067,0.323536,0.887949,0.611966,0.0,-0.835605,-0.401233,-0.23982,1.269331,-0.610314,0.0,-1.06653,0.23308,0.110698,-1.8,-0.123722,-1.02645,-0.0,0.102517,-1.8,0.185718
0.597915,-1.189504,0.32818,0.086479,-0.008879,-0.615185,0.783575,-0.961382,0.225433,0.286299,0.668332,0.545544,0.0,-0.808658,-0.416417,-0.237275,1.222646,-0.592315,0.0,-1.044724,0.165323,0.016819,-1.8,-0.086207,-1.030529,0.0,0.195797,-1.8,0.171247
0.597133,-1.193935,0.329674,0.081488,-0.016568,-0.616617,0.78286,-0.798282,0.199153,0.334749,0.478204,0.36268,0.0,-0.759305,-0.413277,-0.240184,1.201546,-0.601262,0.0,-1.013138,0.138974,-0.133949,-1.8,-0.06778,-1.024227,-0.0,0.343244,-1.8,0.197044
0.595603,-1.196761,0.332485,0.070365,-0.018953,-0.614933,0.785205,-0.711561,0.20232,0.364458,0.371925,0.365401,0.0,-0.698369,-0.403001,-0.262819,1.167618,-0.60246,0.0,-0.970238,0.1413,-0.217721,-1.8,0.013186,-1.041522,-0.0,0.261766,-1.8,0.156902
0.60063,-1.193453,0.3328,0.059081,-0.021087,-0.618868,0.782986,-0.695625,0.193758,0.355453,0.356115,0.360572,0.0,-0.679955,-0.392662,-0.258898,1.146584,-0.579049,0.0,-0.941899,0.165163,-0.258955,-1.8,-0.005495,-1.001026,0.0,0.254787,-1.8,0.155506
0.602404,-1.191233,0.331601,0.049888,-0.020831,-0.621011,0.781935,-0.736678,0.216026,0.344451,0.442232,0.341566,0.0,-0.672717,-0.380472,-0.259865,1.145624,-0.57074,0.0,-0.920542,0.196339,-0.272423,-1.8,-0.051227,-0.952828,0.0,0.267501,-1.8,0.232583
0.598886,-1.192875,0.330586,0.045938,-0.015771,-0.622425,0.781171,-0.834415,0.281316,0.321848,0.619362,0.361264,0.0,-0.672721,-0.363451,-0.268327,1.158469,-0.583702,0.0,-0.892471,0.240889,-0.289915,-1.8,-0.166234,-0.912367,-0.0,0.256666,-1.8,0.279688
0.592442,-1.191187,0.327022,0.042545,-0.006473,-0.623006,0.781032,-0.971399,0.379862,0.370602,0.825288,0.471654,0.0,-0.700846,-0.346131,-0.278578,1.189417,-0.593177,0.0,-0.857203,0.298894,-0.327624,-1.8,-0.350261,-0.85857,-1e-06,0.22909,-1.8,0.310667
0.585894,-1.192536,0.321081,0.039546,0.002636,-0.620127,0.783499,-1.124985,0.482567,0.399994,1.045729,0.462783,0.0,-0.728106,-0.335841,-0.2968,1.24949,-0.630306,0.0,-0.810087,0.343498,-0.378564,-1.8,-0.538754,-0.785217,-0.059162,0.192553,-1.8,0.2952
0.580586,-1.197508,0.318053,0.043483,0.006462,-0.618452,0.784592,-1.27085,0.550208,0.358538,1.26205,0.380088,0.0,-0.743287,-0.334296,-0.304502,1.297981,-0.67219,0.0,-0.755475,0.369453,-0.392844,-1.8,-0.661209,-0.684046,-0.165866,0.179985,-1.8,0.255186
0.574894,-1.203432,0.316467,0.051037,0.011964,-0.618832,0.783772,-1.395103,0.630933,0.326671,1.486745,0.293331,0.0,-0.760025,-0.330873,-0.305789,1.332932,-0.708498,0.0,-0.667245,0.399589,-0.390026,-1.8,-0.672708,-0.555526,-0.269502,0.172436,-1.8,0.197421
0.571214,-1.207595,0.31876,0.057975,0.015477,-0.623334,0.77965,-1.488814,0.689099,0.257584,1.681907,0.220286,0.0,-0.764468,-0.31984,-0.300033,1.325118,-0.713501,0.0,-0.502191,0.434055,-0.359208,-1.8,-0.543677,-0.379436,-0.355332,0.148972,-1.8,0.162134
0.57036,-1.208088,0.324104,0.057409,0.008762,-0.632192,0.772632,-1.5,0.715098,0.195052,1.822991,0.141202,0.0,-0.742908,-0.305071,-0.28496,1.283628,-0.687798,0.0,-0.250881,0.457369,-0.281241,-1.8,-0.39933,-0.160344,-0.409524,0.109029,-1.8,0.181152
0.573352,-1.203157,0.327897,0.058335,0.014258,-0.641254,0.764975,-1.5,0.717419,0.171124,1.913755,0.089216,0.0,-0.761276,-0.286989,-0.269223,1.233363,-0.632856,0.0,0.01314,0.45573,-0.185085,-1.8,-0.282992,0.029274,-0.41024,0.069812,-1.8,0.219424
0.580942,-1.191178,0.328837,0.064665,0.032357,-0.646175,0.759756,-1.5,0.67238,0.205019,1.935737,0.090889,0.0,-0.833665,-0.278133,-0.256463,1.185217,-0.550045,0.0,0.235231,0.406315,-0.082342,-1.799997,-0.234267,0.158601,-0.365146,0.018076,-1.8,0.301747
0.593964,-1.173858,0.326547,0.067166,0.043057,-0.649815,0.755893,-1.446529,0.568228,0.296191,1.897068,0.139374,0.0,-0.914894,-0.283437,-0.236476,1.150763,-0.456461,0.0,0.420462,0.321381,0.03457,-1.799986,-0.247862,0.292496,-0.300092,-0.054119,-1.8,0.339553
0.616795,-1.155485,0.319295,0.060989,0.043263,-0.658032,0.749268,-1.382616,0.374194,0.368672,1.823824,0.21604,0.0,-0.986023,-0.289093,-0.202748,1.131375,-0.363507,0.0,0.563309,0.219146,0.138418,-1.783904,-0.298409,0.429775,-0.229166,-0.108739,-1.769439,0.320147
0.643967,-1.157136,0.315039,0.052676,0.044428,-0.676685,0.733041,-1.275521,0.122005,0.329623,1.730324,0.243385,0.0,-0.988903,-0.259026,-0.170477,1.10426,-0.331683,0.0,0.671337,0.116958,0.231052,-1.775106,-0.288476,0.536854,-0.178584,-0.118849,-1.740106,0.366396
0.662727,-1.194933,0.316769,0.057944,0.055887,-0.705459,0.704164,-1.026768,-0.140876,0.190071,1.554273,0.04784,0.0,-0.925247,-0.189791,-0.129723,1.101197,-0.429226,0.0,0.718434,0.023142,0.311968,-1.79649,-0.242749,0.581237,-0.182252,-0.10866,-1.731839,0.446819
0.647094,-1.23759,0.331774,0.070623,0.048545,-0.728899,0.679237,-0.645416,-0.16119,-0.023796,1.236898,-0.386204,0.0,-0.777845,-0.140245,-0.081979,1.050351,-0.539769,0.0,0.743204,0.0,0.330631,-1.8,-0.193876,0.608707,-0.234191,-0.133454,-1.728309,0.478601
0.625712,-1.225684,0.344852,0.064475,0.027057,-0.737681,0.671519,-0.51085,0.021747,-0.004994,1.006305,-0.492334,0.0,-0.728994,-0.137115,-0.071144,0.973172,-0.463686,0.0,0.743469,0.0,0.294812,-1.8,-0.223626,0.624787,-0.265276,-0.184674,-1.718703,0.457411
0.621944,-1.208304,0.347734,0.055126,0.021461,-0.747698,0.661399,-0.482501,0.128044,0.113353,0.943382,-0.525051,0.0,-0.760799,-0.138707,-0.073371,0.966008,-0.348562,0.0,0.65772,0.030357,0.260367,-1.8,-0.307648,0.568535,-0.271612,-0.243461,-1.709542,0.392387
0.626119,-1.204135,0.346326,0.04189,0.026713,-0.761964,0.64571,-0.48963,0.153506,0.122706,0.977707,-0.55151,0.0,-0.80377,-0.104686,-0.073598,1.025463,-0.226983,0.0,0.506815,0.125433,0.230485,-1.8,-0.272201,0.455481,-0.262929,-0.325057,-1.703429,0.34598
0.627384,-1.19046,0.338503,0.025864,0.0225,-0.775207,0.630776,-0.535324,0.165017,0.134268,1.060178,-0.577516,0.0,-0.907735,-0.058946,-0.130296,1.160937,-0.030608,0.0,0.308523,0.23542,0.191453,-1.8,-0.255826,0.316145,-0.265744,-0.391128,-1.731467,0.311073
0.634296,-1.164143,0.328967,-0.003425,-0.000507,-0.788666,0.614812,-0.565139,0.188539,0.170034,1.134134,-0.552963,0.0,-1.004056,-0.10945,-0.277948,1.296502,0.201539,0.0,0.087527,0.302915,0.167309,-1.8,-0.250209,0.191347,-0.299741,-0.411089,-1.799998,0.293823
0.653762,-1.155237,0.320538,0.010102,0.017458,-0.800064,0.599576,-0.705894,0.225525,0.192467,1.263871,-0.580121,0.0,-1.187859,-0.284005,-0.372141,1.472563,0.275079,0.0,-0.323222,0.344545,0.126555,-1.8,-0.206481,-0.137768,-0.381114,-0.356026,-1.8,0.2491
0.667285,-1.166889,0.326004,0.016069,0.025782,-0.806381,0.590615,-0.668652,0.224315,0.225335,1.244412,-0.61286,0.0,-1.26738,-0.425716,-0.32784,1.633155,0.200127,0.0,-0.703846,0.321582,0.05914,-1.8,-0.262539,-0.452908,-0.446642,-0.265167,-1.8,0.214337
0.675594,-1.179644,0.330737,0.016483,0.025362,-0.808842,0.587247,-0.596869,0.207072,0.248256,1.200495,-0.642537,0.0,-1.328888,-0.541529,-0.25005,1.776821,0.13211,0.0,-1.001317,0.245755,-0.014656,-1.8,-0.358688,-0.71884,-0.486803,-0.155934,-1.8,0.219189
0.682083,-1.190726,0.333078,0.008676,0.018912,-0.813638,0.580999,-0.513362,0.197503,0.271209,1.173605,-0.677473,0.0,-1.330875,-0.63521,-0.211593,1.83604,0.095605,0.0,-1.168434,0.174332,-0.055684,-1.8,-0.380226,-0.914591,-0.481379,-0.052158,-1.8,0.222193
0.685161,-1.198664,0.332026,0.001949,0.004895,-0.820555,0.571544,-0.435026,0.180754,0.302771,1.16084,-0.70997,0.0,-1.288773,-0.688512,-0.234303,1.777548,0.062775,0.0,-1.249633,0.114655,-0.062674,-1.8,-0.309734,-1.049183,-0.45636,0.041657,-1.8,0.168049
0.682653,-1.193999,0.327721,-0.006316,-0.012337,-0.829642,0.558124,-0.404994,0.178088,0.330253,1.177274,-0.71102,0.0,-1.192804,-0.629816,-0.355385,1.555862,0.052874,0.0,-1.279455,0.074704,-0.065475,-1.8,-0.195251,-1.137583,-0.422941,0.117046,-1.8,0.092384
0.678603,-1.184228,0.322293,-0.019315,-0.02654,-0.839418,0.542494,-0.395124,0.19185,0.34926,1.206467,-0.702348,0.0,-1.086821,-0.500156,-0.445458,1.245052,0.17954,0.0,-1.294156,0.056661,-0.090534,-1.798235,-0.089494,-1.191869,-0.399597,0.203256,-1.8,0.046613
0.683012,-1.177965,0.312881,-0.026589,-0.03141,-0.856714,0.514148,-0.411002,0.23119,0.395287,1.287958,-0.736486,0.0,-0.959487,-0.42193,-0.625888,0.955548,0.385364,0.0,-1.352232,0.07097,-0.145039,-1.757912,-0.047797,-1.272787,-0.352033,0.333165,-1.8,0.037108
0.680868,-1.165722,0.30799,-0.048548,-0.035372,-0.857175,0.51151,-0.420242,0.268076,0.379463,1.321751,-0.720529,0.0,-0.814741,-0.296921,-0.70711,0.633175,0.46319,0.0,-1.410346,0.072333,-0.263506,-1.702896,0.038374,-1.302036,-0.397996,0.45603,-1.8,0.057336
0.679091,-1.157756,0.308942,-0.068174,-0.022623,-0.855682,0.512492,-0.445673,0.32285,0.34728,1.341262,-0.705152,0.0,-0.706055,-0.204996,-0.679243,0.467294,0.471242,0.0,-1.46544,0.054509,-0.352281,-1.642905,0.132905,-1.329989,-0.436867,0.374769,-1.8,0.040593
0.660961,-1.153886,0.314538,-0.081527,-0.010253,-0.841558,0.533881,-0.468207,0.344484,0.273898,1.326468,-0.673782,0.0,-0.665837,-0.098,-0.394122,0.407853,0.36241,0.0,-1.534632,0.011877,-0.384158,-1.617735,0.122794,-1.333765,-0.523399,0.352659,-1.8,0.030293
0.656918,-1.147536,0.30819,-0.083976,-0.014666,-0.839561,0.536536,-0.503568,0.353098,0.258053,1.365333,-0.662419,0.0,-0.667239,-0.06116,-0.371329,0.363734,0.293981,0.0,-1.55951,0.036602,-0.365874,-1.621728,0.095234,-1.353918,-0.537002,0.387568,-1.8,0.030962
0.656436,-1.151433,0.307671,-0.083352,-0.004069,-0.837824,0.539525,-0.526754,0.365957,0.241274,1.408949,-0.693234,0.0,-0.679711,-0.062633,-0.40356,0.408206,0.265587,0.0,-1.565759,0.080634,-0.373273,-1.689007,-0.019925,-1.385871,-0.583983,0.429642,-1.8,0.045627
0.660765,-1.155739,0.30658,-0.076071,0.000591,-0.843502,0.531711,-0.535724,0.377356,0.262875,1.445013,-0.724523,0.0,-0.757537,-0.10724,-0.383964,0.530985,0.277454,0.0,-1.534563,0.182414,-0.378367,-1.785592,-0.19447,-1.421281,-0.589795,0.42292,-1.8,0.055915
0.664688,-1.148321,0.297811,-0.070575,-0.007355,-0.851726,0.519161,-0.572606,0.39524,0.285569,1.505056,-0.740656,0.0,-0.860542,-0.140215,-0.475804,0.66921,0.359849,0.0,-1.539392,0.286345,-0.329898,-1.8,-0.37599,-1.44019,-0.593852,0.400535,-1.8,0.051952
0.668487,-1.149353,0.292951,-0.055168,-0.000272,-0.854653,0.516261,-0.632292,0.40701,0.285493,1.572021,-0.770694,0.0,-1.019363,-0.220971,-0.516503,0.944678,0.318651,0.0,-1.586019,0.355632,-0.298483,-1.8,-0.485975,-1.463368,-0.658368,0.342505,-1.8,0.017218
0.674156,-1.159925,0.304134,-0.039819,0.024751,-0.850996,0.523075,-0.64596,0.409453,0.279148,1.531408,-0.768616,0.0,-1.113495,-0.321232,-0.491441,1.205642,0.217278,0.0,-1.665604,0.413149,-0.294648,-1.8,-0.498327,-1.496723,-0.771255,0.251979,-1.8,0.082197
0.682557,-1.174393,0.317475,-0.024582,0.048834,-0.845516,0.531144,-0.630597,0.397441,0.28166,1.453371,-0.76314,0.0,-1.170106,-0.462246,-0.459914,1.482473,0.073835,0.0,-1.733627,0.465682,-0.345467,-1.8,-0.595121,-1.505386,-0.906662,0.183592,-1.8,0.262638
0.687122,-1.183203,0.325592,-0.007758,0.060388,-0.835671,0.545845,-0.63353,0.36304,0.268672,1.382815,-0.7461,0.0,-1.260934,-0.590924,-0.362833,1.76603,-0.04999,0.0,-1.762634,0.5043,-0.399111,-1.8,-0.744997,-1.436488,-1.069861,0.101102,-1.8,0.383189
0.685307,-1.181364,0.331969,0.017,0.059372,-0.817291,0.572907,-0.676648,0.296731,0.23119,1.299995,-0.676593,0.0,-1.391421,-0.654725,-0.220273,1.986726,-0.106186,0.0,-1.742436,0.547508,-0.389857,-1.8,-0.811654,-1.254242,-1.307387,-0.097028,-1.8,0.433035
0.678765,-1.17653,0.339758,0.055148,0.041955,-0.791715,0.606948,-0.705982,0.181676,0.206833,1.171143,-0.567637,0.0,-1.5,-0.685306,-0.074914,2.127848,-0.135379,0.0,-1.696001,0.625761,-0.297282,-1.8,-0.807385,-0.913444,-1.644754,-0.472855,-1.8,0.418309
0.671458,-1.17569,0.348138,0.083546,0.001139,-0.793568,0.602718,-0.610035,0.081291,0.275556,1.004822,-0.49276,0.0,-1.5,-0.621248,0.033846,2.154397,-0.164786,0.0,-1.468821,0.874591,-0.089507,-1.8,-0.707398,-0.608908,-1.855976,-0.749651,-1.8,0.413303
0.671903,-1.176017,0.350691,0.098894,0.010608,-0.831738,0.546186,-0.561367,0.11895,0.39874,0.923782,-0.488166,0.0,-1.5,-0.45356,0.008902,2.054184,-0.100458,0.0,-0.92781,1.409918,0.391385,-1.8,-0.465999,-0.455571,-1.932796,-0.842642,-1.594756,0.351833
0.682942,-1.164175,0.356265,0.057146,0.123778,-0.859691,0.492285,-0.715731,0.416848,0.351586,1.017885,-0.484983,0.0,-1.335423,-0.181031,-0.281257,1.626636,0.178746,0.0,-0.024759,2.391012,1.125109,-1.189159,-0.258613,-0.496654,-1.793057,-0.70146,-1.317185,0.159887
0.680004,-1.155437,0.34735,0.051427,0.135781,-0.852026,0.502962,-0.835472,0.441354,0.264258,1.118192,-0.503194,0.0,-1.255234,-0.096323,-0.352752,1.443467,0.300047,0.0,0.151243,2.69437,0.97898,-0.770901,-0.0701,-0.470392,-1.829044,-0.58659,-1.154656,0.21583
0.680983,-1.143796,0.342703,0.057,0.144653,-0.85313,0.497991,-0.921028,0.45612,0.236682,1.134234,-0.468971,0.0,-1.149994,-0.013925,-0.431333,1.156593,0.538348,0.0,0.246057,2.84021,0.834951,-0.50852,0.019828,-0.448469,-1.841192,-0.579737,-1.091048,0.146475
0.677717,-1.131158,0.333145,0.068419,0.135508,-0.852144,0.500806,-0.984507,0.446091,0.231277,1.153548,-0.425694,0.0,-1.125191,0.053141,-0.403578,1.031886,0.387891,0.0,0.259065,2.820265,0.861578,-0.489327,0.055062,-0.441653,-1.858671,-0.584804,-1.110563,0.141439
0.668557,-1.145376,0.332438,0.06357,0.150891,-0.843323,0.511857,-1.00417,0.456375,0.186989,1.224348,-0.490629,0.0,-1.003863,0.157573,-0.295513,0.910465,0.025909,0.0,0.24238,2.835085,0.943094,-0.557687,0.108908,-0.438551,-1.848516,-0.578953,-1.097796,0.143433
0.663917,-1.14655,0.32906,0.060748,0.146666,-0.844085,0.512172,-1.008874,0.465201,0.183053,1.269171,-0.512385,0.0,-0.973925,0.19871,-0.2458,0.866483,-0.098399,0.0,0.229238,2.740399,1.065052,-0.71214,0.100054,-0.483594,-1.76849,-0.590015,-1.196274,0.114984
0.658422,-1.141285,0.321851,0.055235,0.136669,-0.853561,0.499705,-1.024229,0.499688,0.189871,1.342491,-0.537198,0.0,-0.994424,0.257947,-0.238414,0.907094,-0.136042,0.0,0.188198,2.5175,1.239161,-0.979829,0.094689,-0.565496,-1.637711,-0.591388,-1.422273,0.12696
0.668819,-1.12473,0.314058,0.045193,0.133218,-0.878763,0.456056,-1.078014,0.603193,0.205998,1.434527,-0.536283,0.0,-1.035862,0.244173,-0.36958,1.039059,-0.108021,0.0,0.114827,2.257116,1.313485,-1.272712,0.118784,-0.69495,-1.411919,-0.533148,-1.733992,0.170144
0.695979,-1.13942,0.327227,0.016877,0.18565,-0.904275,0.384105,-1.05016,0.783207,0.227458,1.477667,-0.620333,0.0,-0.958457,0.19388,-0.404259,1.170698,-0.140773,0.0,-0.023848,2.089359,1.242069,-1.565057,0.153328,-1.029833,-1.016883,-0.288551,-1.8,0.224344
0.717373,-1.15863,0.333228,-0.004799,0.22804,-0.923428,0.308636,-1.018889,0.959976,0.277741,1.55748,-0.722103,0.0,-0.923774,0.134965,-0.360317,1.414045,-0.170426,0.0,-0.235837,1.92455,1.07018,-1.8,0.205678,-1.291976,-0.622519,-0.160175,-1.8,0.259365
0.726754,-1.16757,0.327992,-0.008033,0.235065,-0.935418,0.263956,-1.014106,1.058892,0.323409,1.657515,-0.790865,0.0,-1.002913,0.065613,-0.240135,1.764004,-0.233785,0.0,-0.436364,1.807016,0.900315,-1.8,0.393874,-1.423164,-0.390578,-0.167289,-1.8,0.191607
0.725928,-1.161912,0.319642,0.00498,0.203776,-0.943552,0.261075,-1.012148,1.046054,0.359927,1.719901,-0.801557,0.0,-1.078105,0.015437,-0.136855,2.049674,-0.360707,0.0,-0.733082,1.54455,0.637628,-1.8,0.538934,-1.523771,-0.288244,-0.164748,-1.8,0.117822
0.71951,-1.158779,0.319459,0.047953,0.146228,-0.934814,0.320064,-0.909258,0.836617,0.479428,1.63075,-0.769963,0.0,-1.051666,-0.142418,-0.096998,2.166894,-0.516732,0.0,-1.238932,1.03583,0.168898,-1.8,0.487097,-1.622049,-0.342629,-0.09195,-1.8,0.063209
0.71279,-1.165149,0.335698,0.098164,0.121763,-0.915839,0.369834,-0.798322,0.60708,0.573996,1.347332,-0.669438,0.0,-0.899105,-0.273435,-0.218917,1.953142,-0.573585,0.0,-1.567003,0.608045,-0.076239,-1.8,0.33166,-1.715247,-0.425773,-0.040399,-1.8,-0.014448
0.70951,-1.1671,0.345467,0.118424,0.118,-0.914083,0.369465,-0.738253,0.528413,0.626609,1.169161,-0.599357,0.0,-0.774335,-0.249984,-0.320995,1.626187,-0.540294,0.0,-1.639562,0.484667,-0.094352,-1.8,0.352501,-1.760832,-0.395277,-0.003101,-1.8,-0.069444
0.706387,-1.161275,0.351091,0.130829,0.117325,-0.916697,0.358867,-0.715205,0.500943,0.656399,1.040918,-0.531121,0.0,-0.6485,-0.156011,-0.420844,1.210597,-0.442614,0.0,-1.680447,0.434233,-0.137311,-1.8,0.380669,-1.796733,-0.356379,0.092494,-1.8,-0.022425
0.70362,-1.143658,0.351048,0.139489,0.112051,-0.922068,0.343187,-0.732009,0.519178,0.666789,0.965892,-0.456708,0.0,-0.548936,-0.026824,-0.500506,0.869811,-0.54271,0.0,-1.703802,0.428304,-0.230927,-1.8,0.403149,-1.823418,-0.334487,0.263915,-1.8,0.074155
0.705208,-1.136338,0.351855,0.142177,0.112182,-0.924322,0.335902,-0.741484,0.517314,0.662021,0.909211,-0.407369,0.0,-0.507476,0.038126,-0.492064,0.676147,-0.601373,0.0,-1.725802,0.428348,-0.379227,-1.8,0.388099,-1.83752,-0.347391,0.446623,-1.8,0.152388
0.715638,-1.135289,0.353411,0.143821,0.117703,-0.925263,0.330682,-0.792703,0.491462,0.608279,0.873615,-0.334012,0.0,-0.533735,0.037383,-0.492589,0.645746,-0.544739,0.0,-1.739304,0.423084,-0.434024,-1.8,0.196001,-1.814611,-0.368123,0.39665,-1.8,0.064542
